Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Eastbourne F,L vs Fritz,60.4%,31.3%,7.5%,4/0,2.50,41.4%,42.9%,26.7%,2.9%,2.40,80.0%,94.4%,35.3%,16.7%,2.61,0.0%
2024 Roland Garros R128,L vs Squire,74.5%,40.5%,4.7%,4/3,2.31,6.1%,73.2%,39.4%,4.1%,2.17,13.5%,87.0%,42.5%,6.5%,2.42,0.0%
2024 Miami R128,L vs Fucsovics,76.3%,31.0%,5.3%,1/1,-,17.5%,69.2%,16.7%,3.8%,-,25.0%,91.7%,54.5%,8.3%,-,0.0%
2024 Australian Open R64,L vs Ruud,60.6%,40.6%,5.1%,4/5,2.19,44.7%,55.6%,38.6%,4.0%,2.26,59.6%,81.8%,44.4%,9.1%,2.09,21.6%
2024 Auckland R32,W vs Pannu,73.3%,36.4%,0.0%,0/0,-,7.7%,70.0%,25.0%,0.0%,-,6.7%,100.0%,56.3%,0.0%,-,9.1%
2023 Sofia R16,L vs Ilkel,77.4%,40.3%,3.2%,2/1,2.45,12.8%,67.2%,38.5%,0.0%,2.44,20.0%,94.3%,42.4%,8.6%,2.45,4.5%
2023 Basel R32,L vs Fritz,66.7%,48.3%,14.9%,5/8,1.93,13.6%,58.6%,50.0%,8.6%,1.83,25.0%,85.7%,45.8%,28.6%,2.06,0.0%
2023 Winston Salem QF,L vs Lehecka,57.6%,39.5%,12.1%,7/1,2.03,27.8%,48.9%,31.8%,8.9%,1.82,43.8%,88.9%,50.0%,22.2%,2.20,15.0%
2023 Cincinnati QF,L vs Alcaraz,65.2%,39.7%,24.7%,7/15,1.98,15.5%,69.2%,47.2%,21.2%,1.87,18.2%,75.9%,27.3%,37.9%,2.12,12.0%
2023 Cincinnati R32,W vs Ruud,63.9%,43.4%,8.4%,3/4,2.19,46.8%,57.6%,38.2%,3.4%,2.26,66.7%,90.5%,52.6%,23.8%,2.14,30.8%
2023 Wimbledon R128,L vs Rublev,63.8%,46.7%,5.3%,3/2,2.33,2.2%,56.5%,41.0%,5.8%,2.21,3.8%,87.5%,57.1%,4.2%,2.48,0.0%
2022 Newport R16,L vs Murray,69.7%,50.0%,2.2%,1/1,2.14,6.1%,68.0%,44.1%,2.0%,1.96,11.8%,87.5%,57.1%,3.1%,2.31,0.0%
2022 Wimbledon R128,L vs Mannarino,71.0%,43.1%,3.6%,4/3,2.24,9.7%,64.0%,39.4%,3.6%,2.22,16.4%,88.0%,47.0%,4.0%,2.28,0.0%
2021 Eastbourne SF,L vs Sonego,62.3%,43.8%,3.9%,2/1,2.24,10.9%,57.7%,33.3%,5.8%,1.98,19.2%,78.3%,61.1%,0.0%,2.58,0.0%
2020 Australian Open Q2,L vs Mager,67.7%,53.8%,3.1%,1/2,2.31,5.4%,68.7%,47.8%,3.0%,2.17,11.1%,86.4%,68.4%,4.5%,2.45,0.0%
Career (15 matches),,67.5%,42.7%,6.6%,50.5%,2.21,17.1%,62.1%,39.0%,5.0%,2.12,26.6%,87.1%,48.2%,10.8%,2.31,6.1%
