Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Eastbourne F,L vs Fritz,3.3,2.9,3.6,40.0%,41.7%,33.3%,42.9%,47.3%,36.8%,-7.0,-16.7,0.0,0.0
2024 Roland Garros R128,L vs Squire,4.3,4.0,4.7,49.7%,48.7%,40.0%,42.3%,48.1%,20.4%,9.0,4.6,-3.5,-1.7
2024 Miami R128,L vs Fucsovics,5.0,5.1,4.8,40.0%,33.3%,46.7%,10.0%,42.0%,24.8%,-3.5,-6.3,-3.5,-4.6
2024 Australian Open R64,L vs Ruud,3.4,3.2,3.6,47.3%,50.8%,47.2%,56.3%,59.3%,16.5%,5.0,2.4,-7.5,-5.8
2024 Auckland R32,W vs Pannu,4.1,3.3,4.8,63.6%,45.0%,46.7%,40.0%,54.8%,30.6%,0.5,0.6,-3.5,-6.7
2023 Sofia R16,L vs Ilkel,4.8,3.7,5.7,54.2%,63.6%,26.7%,33.3%,36.5%,28.7%,-1.5,-1.7,2.5,1.7
2023 Basel R32,L vs Fritz,3.3,2.8,3.9,46.9%,54.3%,25.0%,63.6%,47.7%,26.5%,7.0,9.0,-3.0,-4.2
2023 Winston Salem QF,L vs Lehecka,2.9,2.2,3.7,48.4%,50.0%,0.0%,50.0%,39.6%,25.4%,-7.5,-22.1,6.0,13.3
2023 Cincinnati QF,L vs Alcaraz,3.0,2.4,3.7,49.6%,47.6%,21.4%,50.0%,50.0%,32.5%,-0.5,-0.7,0.5,0.9
2023 Cincinnati R32,W vs Ruud,3.1,2.7,3.5,56.2%,42.4%,23.1%,42.9%,54.6%,14.3%,-8.0,-8.8,1.0,1.5
2023 Wimbledon R128,L vs Rublev,2.9,2.9,2.9,40.7%,53.7%,37.5%,66.7%,41.2%,22.1%,2.5,4.3,-5.0,-6.4
2022 Newport R16,L vs Murray,5.1,5.3,4.9,39.2%,51.2%,43.5%,38.5%,45.6%,54.3%,-3.0,-3.9,0.0,0.0
2022 Wimbledon R128,L vs Mannarino,4.3,3.8,4.7,51.5%,44.6%,51.3%,36.7%,45.1%,47.3%,-3.5,-2.4,11.5,6.8
2021 Eastbourne SF,L vs Sonego,3.3,3.8,2.9,39.3%,40.5%,62.5%,66.7%,48.4%,37.0%,-4.5,-10.5,2.0,4.0
2020 Australian Open Q2,L vs Mager,3.9,3.9,3.9,53.8%,55.8%,53.8%,42.9%,41.4%,37.4%,14.5,16.3,4.5,4.5
Career (15 matches),,3.8,3.4,4.1,48.5%,48.8%,39.9%,41.8%,46.9%,32.3%,-00,-00,0.1,0.1
