Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 US Open R128,W vs Vukic,60% (15/25),44% (4/9),3/5,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Virtanen,70% (7/10),0% (0/6),0/0,0/0,58% (7/12),2/5,2/3,- (0/0),- (0/0)
2024 Eastbourne F,L vs Fritz,54% (7/13),- (0/0),0/0,0/0,60% (3/5),3/5,3/4,- (0/0),- (0/0)
2024 Miami R128,L vs Fucsovics,60% (3/5),- (0/0),0/0,0/0,17% (1/6),1/3,0/1,- (0/0),- (0/0)
2024 Auckland R32,W vs Pannu,91% (10/11),50% (2/4),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2023 Sofia R16,L vs Ilkel,100% (12/12),25% (1/4),1/2,0/0,50% (2/4),4/6,1/2,- (0/0),- (0/0)
2023 Basel R32,L vs Fritz,59% (10/17),40% (2/5),0/2,0/0,67% (4/6),3/5,3/4,54% (7/13),29% (4/14)
2023 US Open R128,L vs Oconnell,63% (15/24),36% (4/11),1/4,0/0,64% (9/14),6/9,2/3,83% (5/6),0% (0/6)
2023 Winston-Salem QF,L vs Lehecka,69% (9/13),100% (1/1),0/0,0/0,0% (0/2),0/2,0/1,50% (3/6),20% (1/5)
2023 Cincinnati QF,L vs Alcaraz,46% (11/24),67% (2/3),1/2,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2023 Cincinnati R32,W vs Ruud,81% (13/16),67% (2/3),2/2,1/1,86% (6/7),0/1,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Rublev,100% (10/10),33% (2/6),0/0,0/0,0% (0/5),1/4,1/2,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Mannarino,85% (22/26),12% (3/25),2/12,0/0,75% (9/12),0/3,0/1,0% (0/3),0% (0/4)
2021 US Open R128,L vs Sinner,67% (12/18),29% (2/7),1/1,0/0,67% (12/18),5/8,0/1,- (0/0),- (0/0)
2021 Eastbourne SF,L vs Sonego,70% (7/10),100% (1/1),1/1,0/0,0% (0/4),1/3,1/2,- (0/0),- (0/0)
2020 Australian Open R128,L vs Sinner,63% (10/16),33% (2/6),0/0,0/0,44% (4/9),3/6,1/2,25% (1/4),20% (1/5)
2019 Almaty CH R64,L vs Safiullin,26% (6/23),57% (4/7),1/1,0/0,50% (6/12),4/6,1/2,- (0/0),- (0/0)
2019 Busan CH R16,L vs Harris,64% (9/14),100% (3/3),1/1,0/0,58% (7/12),1/3,1/2,- (0/0),- (0/0)
2019 Busan CH R32,W vs Schnur,64% (7/11),50% (5/10),2/3,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 Busan CH R64,W vs Peliwo,71% (10/14),67% (2/3),2/2,1/1,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2024 (5 matches),,65.6%,31.6%,71.4%,100.0%,55.2%,46.2%,62.5%,-,-
2023 (7 matches),,69.0%,42.4%,41.7%,100.0%,57.4%,48.3%,53.8%,60.0%,20.0%
2022 (1 matches),,84.6%,12.0%,16.7%,-,75.0%,0.0%,0.0%,0.0%,0.0%
2021 (2 matches),,67.9%,37.5%,100.0%,-,54.5%,54.5%,33.3%,-,-
2020 (1 matches),,62.5%,33.3%,-,-,44.4%,50.0%,50.0%,25.0%,20.0%
Career (80 matches),,68.1%,40.0%,53.1%,60.7%,60.4%,47.6%,50.5%,62.9%,33.8%
