Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
40,Steffi Graf [GER],11,29,27.5%,14,7,7,50.0%,1985,1995,0,,,,,,,,,,
23,Arantxa Sanchez Vicario [ESP],12,11,52.2%,1,0,1,0.0%,1986,1995,0,,,,,,,,,,
23,Mary Joe Fernandez [USA],13,10,56.5%,4,3,1,75.0%,1986,1995,0,,,,,,,,,,
21,Martina Navratilova [USA],6,15,28.6%,4,1,3,25.0%,1986,1994,0,,,,,,,,,,
18,Helena Sukova [CZE],12,6,66.7%,6,1,5,16.7%,1984,1995,0,,,,,,,,,,
16,Jennifer Capriati [USA],11,5,68.8%,2,1,1,50.0%,1990,1996,0,,,,,,,,,,
15,Conchita Martinez [ESP],9,6,60.0%,2,0,2,0.0%,1989,1995,0,,,,,,,,,,
14,Monica Seles [USA],3,11,21.4%,3,1,2,33.3%,1988,1996,0,,,,,,,,,,
13,Zina Garrison [USA],10,3,76.9%,2,0,2,0.0%,1985,1994,0,,,,,,,,,,
13,Jana Novotna [CZE],10,3,76.9%,7,4,3,57.1%,1986,1994,0,,,,,,,,,,
12,Pam Shriver [USA],7,5,58.3%,4,1,3,25.0%,1985,1992,0,,,,,,,,,,
11,Nathalie Tauziat [FRA],10,1,90.9%,4,3,1,75.0%,1986,1996,0,,,,,,,,,,
10,Lindsay Davenport [USA],7,3,70.0%,2,0,2,0.0%,1993,1995,0,,,,,,,,,,
9,Chanda Rubin [USA],6,3,66.7%,3,2,1,66.7%,1991,1996,0,,,,,,,,,,
9,Natalia Zvereva [BLR],8,1,88.9%,1,1,0,100.0%,1987,1995,0,,,,,,,,,,
