Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
1995 US Open SF,L vs Graf,4.6,4.4,4.9,58.2%,34.8%,47.1%,47.4%,43.1%,76.9%,3.5,2.9,0.0,0.0
1995 Sydney F,W vs Davenport,4.5,4.0,5.0,55.2%,56.8%,56.3%,38.5%,52.5%,83.9%,10.5,9.0,-3.0,-16.7
1994 WTA Tour Championships F,W vs Davenport,4.0,3.8,4.2,53.7%,72.5%,47.8%,50.0%,44.7%,63.7%,21.0,18.9,6.5,14.1
1994 US Open SF,L vs Sanchez Vicario,6.1,6.4,5.9,30.9%,57.5%,52.0%,51.6%,36.3%,53.4%,1.5,1.1,-7.0,-6.4
1994 Amelia Island QF,W vs Pierce,4.2,3.5,4.7,52.1%,72.0%,50.0%,56.3%,46.5%,68.1%,6.0,6.4,4.5,13.2
1994 Australian Open SF,L vs Sanchez Vicario,7.6,6.6,8.4,40.9%,44.4%,34.6%,38.7%,33.5%,41.0%,-0.5,-0.5,-2.5,-2.0
1993 Berlin F,L vs Graf,5.7,5.6,5.9,54.9%,52.2%,33.3%,50.0%,41.5%,54.3%,13.0,7.2,-1.5,-1.3
1993 Rome F,L vs Martinez,7.9,8.4,7.5,40.0%,61.1%,60.9%,26.5%,42.0%,30.2%,-8.0,-3.8,-1.0,-0.5
1993 Australian Open SF,L vs Seles,5.0,4.0,5.7,35.7%,41.2%,42.9%,28.6%,35.5%,80.5%,-6.0,-10.2,-2.5,-13.2
1992 Wimbledon SF,L vs Graf,4.6,5.1,3.8,45.5%,33.3%,47.4%,22.2%,48.4%,69.1%,1.5,2.1,3.5,14.6
1992 Roland Garros SF,L vs Seles,7.0,6.7,7.3,47.3%,47.5%,50.0%,46.0%,40.2%,52.0%,14.5,7.5,1.0,0.7
1992 Roland Garros QF,W vs Martinez,6.2,6.3,6.2,66.7%,38.5%,53.3%,51.3%,40.2%,34.2%,5.0,3.0,4.5,2.7
1992 Rome F,W vs Seles,6.1,6.4,5.7,60.4%,34.9%,68.4%,67.6%,63.4%,63.6%,6.0,2.5,6.5,13.3
1992 Amelia Island F,W vs Graf,5.4,5.2,5.8,49.2%,42.1%,44.4%,73.1%,43.8%,50.5%,11.0,8.0,8.5,9.3
1992 Hilton Head F,W vs Martinez,6.2,6.2,6.1,61.9%,47.1%,60.0%,60.0%,55.5%,50.8%,12.0,8.6,0.5,0.9
1992 Key Biscayne F,L vs Sanchez Vicario,8.6,8.4,8.7,50.0%,41.9%,42.9%,45.2%,43.2%,40.7%,-9.0,-4.4,-4.5,-2.8
1992 Australian Open SF,L vs Fernandez,6.0,5.9,6.1,41.5%,28.0%,50.0%,36.8%,46.1%,61.5%,-3.5,-3.6,-2.5,-6.1
1991 Wimbledon F,L vs Graf,4.4,4.7,4.1,55.1%,51.4%,30.0%,45.5%,42.7%,70.7%,-4.0,-4.0,0.0,0.0
1991 Wimbledon SF,W vs Capriati,4.7,4.9,4.5,44.4%,61.1%,72.7%,57.1%,56.4%,56.6%,6.0,3.9,1.5,2.8
1991 Roland Garros SF,L vs Seles,6.4,7.5,5.0,21.7%,31.6%,64.5%,59.1%,41.9%,45.5%,2.5,2.1,1.5,1.5
Career (47 matches),,5.7,5.6,5.7,47.9%,49.9%,50.2%,51.7%,45.8%,42.7%,5.1,3.4,1.7,1.6
