Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2023 US Open QF,L vs Muchova,90.9,98.2,6.5,98.8,95.5,107,85,79.4,4.8,,81.7,88,67
2023 US Open R16,W vs Bencic,90.3,101.6,3.8,103.6,100.3,108,93,78.6,5.4,84.0,81.3,89,69
2023 US Open R32,W vs Rybakina,95.9,102.3,3.6,103.7,101.5,109,90,84.1,4.4,85.8,83.5,93,73
2023 US Open R64,W vs Kalinskaya,89.6,96.5,4.7,99.6,94.9,104,83,80.5,4.2,82.0,80.0,90,73
2023 US Open R128,W vs Day,93.6,99.3,5.3,101.6,97.1,106,85,84.3,3.7,89.0,83.3,95,78
2023 Wimbledon R32,L vs Haddad Maia,96.1,99.5,5.4,102.1,97.2,107,86,87.8,3.7,86.0,86.0,96,82
2022 US Open R64,L vs Bencic,92.9,98.9,4.7,101.5,96.9,107,89,80.4,5.0,83.3,76.0,91,72
2022 US Open R128,W vs Siegemund,91.9,96.5,6.9,92.8,94.7,104,77,82.7,6.5,83.6,75.5,97,74
2022 Wimbledon R64,L vs Maria,93.0,99.7,4.7,101.0,98.9,109,86,78.3,5.5,82.0,,90,67
2021 US Open R64,L vs Rogers,91.6,97.6,8.2,102.3,96.3,107,69,81.9,6.8,81.3,82.5,93,68
2021 US Open R128,W vs Kudermetova,97.1,101.6,4.6,104.9,98.9,109,86,86.3,7.0,89.7,87.0,96,67
2021 Wimbledon R32,L vs Raducanu,94.7,101.3,5.2,102.2,97.8,111,84,87.2,3.9,86.5,87.8,95,76
2021 Wimbledon R64,W vs Azarenka,98.3,103.6,4.0,105.2,99.0,110,94,89.6,3.9,90.6,87.0,96,80
2019 US Open R32,L vs Townsend,88.4,95.6,6.7,98.5,94.8,107,83,78.5,5.4,78.7,83.5,89,66
2019 Roland Garros R128,W vs Juvan,90.2,94.9,6.3,,,105,73,78.6,4.5,,,88,68
2018 US Open R64,L vs Sharapova,94.6,100.6,5.7,103.4,88.0,107,80,85.6,4.7,88.2,87.0,97,75
2017 US Open R64,L vs Ostapenko,94.8,102.5,5.3,105.1,99.8,111,95,83.3,3.5,84.0,,91,76
2017 Wimbledon R32,L vs Muguruza,97.1,103.1,3.5,105.5,101.0,108,95,82.2,4.7,87.0,86.0,92,75
2017 Roland Garros R64,L vs Suarez Navarro,92.4,98.4,3.8,,,106,89,81.8,5.0,,,92,74
2017 Australian Open R32,W vs Riske Amritraj,90.4,99.2,5.5,102.3,96.7,107,83,78.7,4.8,75.7,82.5,89,69
Career (38 matches),,93.1,99.5,5.0,102.4,97.9,113,69,82.1,4.8,84.2,83.2,97,61
