Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,20,15,5,75.0%,33-13,71.7%,247-181,57.7%,4-0,100.0%,20,77.7%,36.4%,8.7%,2.7%,58.9%,69.1%,53.1%,62.6%,44.3%,53.5%,1.18,W (Cluj-Napoca)
2025,46,28,18,60.9%,63-47,57.3%,545-478,53.3%,5-5,50.0%,46,71.3%,34.9%,5.0%,3.2%,59.5%,67.1%,48.9%,59.7%,43.6%,51.6%,1.08,W (Cleveland)
2024,28,12,16,42.9%,29-36,44.6%,284-314,47.5%,3-5,37.5%,28,64.1%,30.8%,4.9%,2.7%,61.7%,62.7%,44.7%,55.8%,42.7%,49.3%,0.97,SF (Dubai)
2023,45,24,21,53.3%,55-51,51.9%,515-497,50.9%,8-6,57.1%,45,69.2%,32.0%,3.6%,3.4%,61.5%,65.0%,46.6%,57.9%,42.2%,50.3%,1.00,SF (Miami)
2022,42,22,20,52.4%,51-46,52.6%,458-430,51.6%,2-5,28.6%,42,65.3%,38.1%,3.3%,4.1%,61.6%,63.0%,47.5%,57.1%,44.3%,50.7%,1.03,SF (3x)
2021,42,24,18,57.1%,51-42,54.8%,441-418,51.3%,6-3,66.7%,42,66.4%,36.0%,3.1%,3.6%,61.8%,63.4%,47.8%,57.4%,44.2%,50.7%,1.04,W (Istanbul)
2020,12,4,8,33.3%,11-17,39.3%,118-145,44.9%,2-1,66.7%,12,61.9%,27.1%,3.3%,3.6%,64.4%,60.0%,46.2%,55.1%,40.8%,48.2%,0.91,R16 (Linz)
2019,36,20,16,55.6%,49-42,53.8%,452-412,52.3%,3-5,37.5%,36,67.6%,37.0%,2.7%,2.9%,61.2%,63.5%,47.1%,57.1%,44.6%,50.9%,1.04,F (Tashkent)
2018,35,14,21,40.0%,36-47,43.4%,365-409,47.2%,3-2,60.0%,35,59.5%,34.2%,3.5%,4.2%,57.9%,61.8%,42.9%,53.8%,44.1%,49.1%,0.96,QF (2x)
2017,50,27,23,54.0%,57-51,52.8%,517-503,50.7%,10-3,76.9%,50,64.1%,36.0%,3.3%,4.0%,58.0%,64.1%,45.3%,56.2%,44.4%,50.3%,1.01,SF (Nurnberg)
2016,22,10,12,45.5%,23-24,48.9%,218-222,49.5%,2-0,100.0%,22,61.3%,37.0%,2.7%,3.9%,58.1%,60.2%,47.4%,54.8%,44.8%,49.9%,0.99,SF (Rio de Janeiro)
2015,5,1,4,20.0%,3-8,27.3%,44-59,42.7%,0-0,-,5,57.1%,34.9%,1.9%,6.2%,63.2%,61.3%,41.2%,53.9%,40.1%,46.9%,0.87,R16 (Bucharest)
2014,38,16,22,42.1%,41-50,45.1%,406-427,48.7%,2-8,20.0%,30,-,-,3.2%,6.0%,57.0%,62.4%,43.9%,54.4%,42.2%,48.3%,0.93,QF (3x)
2013,61,34,27,55.7%,69-64,51.9%,608-601,50.3%,7-5,58.3%,56,-,-,3.6%,5.4%,55.7%,64.5%,43.8%,55.3%,44.5%,50.0%,0.99,F (Toronto)
2012,57,30,27,52.6%,70-66,51.5%,613-636,49.1%,8-7,53.3%,53,-,-,4.5%,4.6%,53.6%,64.7%,44.6%,55.4%,42.4%,49.0%,0.95,SF (4x)
2011,29,13,16,44.8%,32-35,47.8%,296-314,48.5%,2-2,50.0%,23,-,-,2.3%,4.2%,54.0%,62.7%,43.3%,53.8%,43.7%,48.8%,0.94,QF (2x)
2010,36,13,23,36.1%,29-51,36.3%,329-420,43.9%,4-5,44.4%,33,-,-,3.4%,3.9%,54.9%,61.5%,41.0%,52.2%,42.5%,47.5%,0.89,SF (Estoril)
2009,48,22,26,45.8%,50-59,45.9%,486-541,47.3%,6-5,54.5%,43,-,-,4.1%,3.6%,56.2%,62.8%,43.4%,54.3%,44.0%,49.2%,0.96,SF (2x)
2008,45,28,17,62.2%,57-46,55.3%,480-484,49.8%,7-3,70.0%,32,-,-,3.8%,3.6%,55.7%,63.1%,44.0%,54.6%,42.4%,48.7%,0.93,W (Tashkent)
2007,14,8,6,57.1%,17-18,48.6%,153-171,47.2%,3-1,75.0%,6,-,-,1.8%,6.4%,43.2%,64.0%,42.5%,51.8%,44.2%,48.0%,0.92,F (Budapest)
2006,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (Stockholm)
Career,712,365,347,51.3%,826-815,50.3%,7580-7674,49.7%,87-71,55.1%,659,66.3%,34.9%,3.8%,4.0%,58.1%,63.7%,45.3%,56.0%,43.5%,49.8%,0.99,
