Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Dubai R32,W vs Noskova,80% (8/10),67% (4/6),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2026 Cluj-Napoca F,W vs Raducanu,60% (6/10),43% (6/14),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2026 Brisbane R16,L vs Sabalenka,50% (5/10),50% (1/2),0/0,0/0,69% (9/13),3/5,0/1,- (0/0),- (0/0)
2025 Osaka R16,W vs Boulter,67% (6/9),86% (6/7),2/2,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2025 Beijing R128,W vs Dolehide,75% (6/8),60% (6/10),2/4,1/3,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Seoul R16,L vs Swiatek,50% (3/6),29% (2/7),0/0,0/0,65% (11/17),5/7,0/1,- (0/0),- (0/0)
2025 Cleveland F,W vs Li,56% (9/16),33% (3/9),2/6,1/5,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 Linz R16,L vs Tauson,42% (5/12),25% (1/4),0/0,0/0,50% (4/8),5/7,1/2,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Kartal,54% (7/13),25% (1/4),1/3,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2024 Rome R16,L vs Keys,75% (3/4),0% (0/2),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2024 Madrid R32,L vs Swiatek,25% (1/4),50% (1/2),0/0,0/0,57% (8/14),2/4,0/1,- (0/0),- (0/0)
2024 Stuttgart R32,L vs Zheng,100% (3/3),50% (2/4),0/0,0/0,40% (4/10),2/4,1/2,- (0/0),- (0/0)
2024 Miami R16,L vs Collins,56% (5/9),0% (0/3),0/0,0/0,63% (5/8),5/7,5/6,- (0/0),- (0/0)
2024 Dubai SF,L vs Paolini,25% (5/20),50% (3/6),0/6,0/0,62% (8/13),2/4,1/2,29% (2/7),57% (4/7)
2024 Dubai QF,W vs Vondrousova,60% (9/15),22% (5/23),2/2,1/1,75% (15/20),6/7,6/6,75% (3/4),100% (4/4)
2024 Doha R32,L vs Swiatek,50% (2/4),- (0/0),0/0,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2023 US Open QF,L vs Muchova,25% (2/8),9% (1/11),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2023 US Open R16,W vs Bencic,55% (6/11),60% (6/10),2/2,1/1,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2023 US Open R32,W vs Rybakina,71% (12/17),60% (6/10),2/3,1/1,69% (9/13),4/5,0/0,43% (3/7),43% (3/7)
2023 US Open R64,W vs Kalinskaya,60% (9/15),50% (3/6),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2026 (3 matches),,63.3%,50.0%,100.0%,100.0%,72.2%,60.0%,0.0%,-,-
2025 (5 matches),,56.9%,48.6%,50.0%,33.3%,57.6%,71.4%,33.3%,-,-
2024 (8 matches),,48.6%,27.3%,27.3%,100.0%,56.5%,55.9%,68.2%,45.5%,72.7%
2023 (16 matches),,60.4%,44.1%,67.7%,90.9%,57.3%,48.3%,25.0%,65.4%,46.2%
2022 (7 matches),,55.3%,46.3%,60.0%,50.0%,48.6%,42.9%,45.5%,70.0%,70.0%
Career (379 matches),,56.4%,45.6%,52.5%,52.9%,53.5%,44.2%,42.2%,57.3%,47.1%
