Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Dubai R32,W vs Noskova,67.8%,57.5%,1.7%,0/1,2.42,31.0%,72.2%,46.2%,0.0%,2.50,69.2%,73.7%,78.6%,5.3%,2.36,0.0%
2026 Cluj Napoca F,W vs Raducanu,71.2%,70.3%,0.0%,0/0,2.59,4.8%,77.8%,64.3%,0.0%,2.68,9.1%,90.0%,88.9%,0.0%,2.48,0.0%
2026 Brisbane R16,L vs Sabalenka,72.9%,40.0%,22.9%,5/6,2.47,14.3%,71.9%,30.4%,15.6%,2.51,25.0%,80.0%,58.3%,40.0%,2.42,4.0%
2025 Osaka R16,W vs Boulter,77.1%,64.9%,4.2%,1/1,2.34,8.0%,82.8%,62.5%,6.9%,2.32,16.7%,86.7%,69.2%,0.0%,2.37,0.0%
2025 Beijing R128,W vs Dolehide,71.4%,70.0%,3.6%,1/1,2.52,8.7%,74.4%,69.0%,0.0%,2.48,20.0%,73.3%,72.7%,13.3%,2.55,0.0%
2025 Seoul R16,L vs Swiatek,64.2%,58.8%,13.2%,4/3,2.53,2.0%,60.0%,66.7%,16.0%,2.42,3.6%,70.4%,52.6%,11.1%,2.65,0.0%
2025 Cleveland F,W vs Li,81.3%,53.8%,3.1%,2/0,2.76,11.6%,84.2%,40.6%,0.0%,2.65,26.3%,80.0%,75.0%,8.0%,2.85,0.0%
2025 Linz R16,L vs Tauson,69.0%,40.0%,8.6%,2/3,2.42,16.3%,75.0%,38.1%,0.0%,2.17,30.4%,70.4%,42.1%,18.5%,2.72,0.0%
2024 Rome R16,L vs Keys,66.7%,50.0%,4.2%,1/1,2.52,9.1%,68.6%,41.7%,0.0%,2.31,15.0%,61.5%,75.0%,15.4%,2.84,0.0%
2024 Madrid R32,L vs Swiatek,80.0%,41.7%,13.3%,1/5,2.99,2.1%,79.3%,43.5%,6.9%,2.73,4.3%,81.3%,38.5%,25.0%,3.23,0.0%
2024 Stuttgart R32,L vs Zheng,75.5%,51.4%,14.3%,5/2,2.44,0.0%,71.4%,50.0%,10.7%,2.64,0.0%,85.0%,52.9%,20.0%,2.03,0.0%
2024 Miami R16,L vs Collins,67.6%,47.9%,4.2%,2/1,2.20,10.0%,65.0%,38.5%,7.5%,2.23,12.5%,75.9%,59.1%,0.0%,2.09,0.0%
2024 Dubai SF,L vs Paolini,87.0%,46.7%,11.6%,6/2,2.52,3.8%,95.9%,42.6%,4.1%,2.45,5.7%,72.2%,61.5%,33.3%,2.64,0.0%
2024 Dubai QF,W vs Vondrousova,78.6%,54.4%,4.6%,3/3,2.50,32.9%,77.8%,50.8%,1.2%,2.37,59.1%,88.9%,60.0%,11.1%,2.66,2.6%
2024 Doha R32,L vs Swiatek,69.4%,28.0%,8.3%,0/3,2.64,4.9%,69.2%,33.3%,3.8%,2.65,9.5%,77.8%,14.3%,22.2%,2.63,0.0%
2023 US Open QF,L vs Muchova,79.1%,49.1%,7.5%,3/2,2.68,30.4%,76.6%,52.8%,4.3%,2.49,46.4%,89.5%,41.2%,15.8%,2.98,5.6%
2023 US Open R16,W vs Bencic,78.6%,63.6%,14.3%,5/3,2.53,14.3%,87.1%,59.3%,3.2%,2.32,29.4%,85.0%,70.6%,35.0%,2.72,0.0%
2023 US Open R32,W vs Rybakina,81.0%,52.9%,8.6%,3/6,2.50,4.6%,77.6%,57.8%,8.6%,2.50,7.5%,93.0%,47.5%,9.3%,2.51,0.0%
2023 Roland Garros R128,L vs Paolini,84.8%,43.6%,4.3%,2/2,2.61,0.0%,85.9%,38.2%,3.1%,2.57,0.0%,92.0%,56.5%,8.0%,2.67,0.0%
2023 Madrid R64,L vs Sabalenka,56.3%,63.9%,3.1%,2/0,2.79,14.3%,56.5%,61.5%,2.2%,2.96,18.2%,62.5%,70.0%,6.3%,2.60,10.0%
Last 52 Weeks (7 matches),,72.4%,59.3%,6.6%,52.0%,2.53,11.2%,75.3%,53.7%,4.7%,2.50,22.2%,77.8%,69.4%,11.1%,2.55,0.8%
Career (74 matches),,73.2%,52.1%,6.7%,54.6%,2.58,11.9%,75.5%,48.5%,3.8%,2.53,17.5%,79.8%,58.7%,13.4%,2.67,3.7%
