Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai R32,W vs Noskova,3.2,3.4,2.9,60.6%,57.7%,50.0%,100.0%,54.5%,8.3%,14.5,22.3,7.0,13.0
2026 Cluj Napoca F,W vs Raducanu,3.4,3.0,3.7,64.3%,68.2%,60.0%,66.7%,53.5%,8.5%,9.0,14.5,10.5,19.4
2026 Brisbane R16,L vs Sabalenka,3.3,3.4,3.0,49.3%,31.0%,36.4%,0.0%,48.4%,10.6%,7.0,12.7,3.0,5.1
2025 Osaka R16,W vs Boulter,3.4,3.0,3.7,62.5%,57.7%,42.9%,100.0%,49.6%,3.2%,10.0,17.5,6.0,10.0
2025 Beijing R128,W vs Dolehide,3.4,2.9,3.7,55.4%,62.1%,55.6%,100.0%,53.7%,3.2%,15.5,24.2,6.5,10.8
2025 Seoul R16,L vs Swiatek,3.2,3.5,2.9,43.0%,42.3%,50.0%,0.0%,41.1%,1.1%,-1.0,-1.7,-12.5,-14.4
2025 Cleveland F,W vs Li,4.2,4.2,4.1,56.9%,58.3%,64.7%,40.0%,46.9%,5.5%,3.5,3.9,10.5,10.1
2025 Linz R16,L vs Tauson,3.6,3.0,4.2,46.1%,33.3%,33.3%,28.6%,50.0%,8.5%,-2.0,-3.0,9.0,12.5
2024 Rome R16,L vs Keys,3.7,3.7,3.7,41.1%,23.8%,50.0%,33.3%,60.0%,5.6%,-4.0,-5.7,3.5,7.0
2024 Madrid R32,L vs Swiatek,4.7,4.9,4.4,39.6%,32.1%,57.1%,12.5%,53.5%,2.3%,-2.5,-2.7,1.0,1.2
2024 Stuttgart R32,L vs Zheng,3.7,3.3,4.1,52.5%,34.8%,26.7%,0.0%,37.6%,2.2%,5.0,10.0,-1.0,-1.1
2024 Miami R16,L vs Collins,3.5,4.1,3.0,45.1%,50.0%,22.2%,14.3%,46.2%,13.1%,-2.5,-3.1,-6.5,-8.0
2024 Dubai SF,L vs Paolini,4.7,4.7,4.7,51.4%,43.1%,40.0%,58.3%,47.4%,4.0%,1.5,1.1,6.5,4.0
2024 Dubai QF,W vs Vondrousova,4.4,4.3,4.4,51.8%,54.5%,43.8%,47.4%,41.4%,7.6%,8.5,5.6,14.0,6.1
2024 Doha R32,L vs Swiatek,4.1,4.0,4.2,37.2%,36.7%,12.5%,20.0%,63.3%,5.9%,-13.0,-16.5,-1.5,-3.2
2023 US Open QF,L vs Muchova,4.6,4.9,4.3,43.1%,38.2%,36.8%,36.4%,64.1%,2.5%,1.0,0.7,8.5,11.5
2023 US Open R16,W vs Bencic,3.7,3.0,4.4,68.9%,54.5%,33.3%,16.7%,55.6%,4.2%,3.5,4.2,10.5,15.4
2023 US Open R32,W vs Rybakina,4.5,4.6,4.4,51.8%,59.3%,51.5%,52.4%,50.5%,2.5%,11.5,6.0,16.0,8.2
2023 Roland Garros R128,L vs Paolini,4.4,4.4,4.4,52.7%,37.5%,48.1%,46.7%,42.7%,4.1%,10.0,6.7,-4.5,-2.2
2023 Madrid R64,L vs Sabalenka,2.8,3.3,2.3,47.6%,39.4%,50.0%,0.0%,45.5%,6.1%,2.0,3.8,5.5,9.2
Last 52 Weeks (7 matches),,3.4,3.4,3.5,55.3%,53.3%,52.2%,50.0%,49.3%,5.5%,8.4,13.0,4.4,6.5
Career (74 matches),,3.9,3.9,3.9,50.7%,47.1%,46.8%,46.6%,49.4%,5.2%,4.3,4.2,3.4,3.2
