Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,18,Hard,35,17,18,48.6%,6,5,1,83.3%,2008,2026,R16,34,0.98,4.3%,4.2%,59.0%,62.4%,46.5%,55.9%,43.2%,50.7%,44.3%
Roland Garros,17,Clay,39,22,17,56.4%,8,2,6,25.0%,2008,2024,QF,31,0.96,1.8%,3.2%,60.6%,59.6%,46.2%,54.3%,43.9%,52.6%,47.2%
Wimbledon,18,Grass,34,16,18,47.1%,12,9,3,75.0%,2007,2025,R32,30,0.92,3.2%,3.4%,60.0%,65.2%,44.4%,56.9%,39.7%,59.2%,40.1%
US Open,18,Hard,39,21,18,53.8%,11,6,5,54.5%,2007,2025,QF,35,1.01,4.7%,4.4%,58.0%,67.1%,44.1%,57.4%,43.1%,58.2%,45.0%
Olympics,2,,2,0,2,0.0%,0,0,0,-,2008,2012,R64,1,0.82,2.6%,3.8%,53.8%,54.8%,36.1%,46.2%,44.2%,33.3%,55.6%
Fed Cup,6,,17,11,6,64.7%,7,5,2,71.4%,2008,2018,,3,1.03,2.1%,3.3%,61.9%,63.5%,44.0%,56.1%,45.2%,60.0%,35.3%
Miami,18,Hard,36,18,18,50.0%,8,6,2,75.0%,2008,2026,SF,36,0.98,4.2%,4.1%,58.2%,62.6%,45.2%,55.3%,43.8%,53.9%,47.2%
Indian Wells,15,Hard,32,17,15,53.1%,9,5,4,55.6%,2009,2026,QF,31,1.01,3.2%,4.0%,56.8%,62.9%,46.0%,55.6%,44.6%,49.1%,47.6%
Dubai,10,Hard,27,17,10,63.0%,8,6,2,75.0%,2009,2026,SF,27,1.02,5.1%,4.5%,59.2%,63.3%,45.6%,56.1%,44.8%,54.4%,50.7%
Cluj-Napoca,2,Hard,6,5,1,83.3%,0,0,0,-,2025,2026,W,6,1.45,8.7%,2.3%,59.0%,71.4%,55.3%,64.8%,51.0%,62.1%,40.6%
Adelaide,3,Hard,4,2,2,50.0%,1,1,0,100.0%,2024,2026,R32,4,1.02,4.7%,4.7%,56.8%,66.5%,41.7%,55.8%,45.0%,54.3%,40.0%
Brisbane,4,Hard,8,4,4,50.0%,2,2,0,100.0%,2011,2026,R16,8,1.02,8.5%,4.1%,57.5%,68.7%,46.9%,59.4%,41.2%,57.6%,41.1%
