Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,443,231,212,52.1%,515-490,51.2%,4689-4666,50.1%,56-38,59.6%,415,68.2%,34.2%,4.2%,4.2%,57.5%,64.5%,45.6%,56.5%,43.3%,50.0%,1.00
Clay,197,102,95,51.8%,233-236,49.7%,2149-2192,49.5%,20-26,43.5%,175,62.3%,39.2%,2.6%,3.5%,58.8%,61.0%,45.0%,54.4%,45.0%,49.7%,0.99
Grass,67,29,38,43.3%,71-84,45.8%,688-761,47.5%,10-7,58.8%,67,65.3%,27.4%,4.2%,3.7%,59.6%,65.7%,44.4%,57.1%,40.6%,49.0%,0.95
Carpet,5,3,2,60.0%,7-5,58.3%,54-55,49.5%,1-0,100.0%,2,-,-,2.4%,1.6%,60.0%,56.0%,34.0%,47.2%,35.2%,41.7%,0.67
Grand Slams,133,67,66,50.4%,153-157,49.4%,1421-1483,48.9%,20-14,58.8%,130,67.0%,32.0%,3.5%,3.8%,59.3%,63.7%,45.3%,56.2%,42.5%,49.5%,0.97
Premiers,160,71,89,44.4%,162-198,45.0%,1591-1756,47.5%,17-21,44.7%,157,65.2%,30.7%,4.2%,4.2%,58.3%,64.0%,44.6%,55.9%,41.7%,48.9%,0.94
Internationals,291,160,131,55.0%,357-312,53.4%,3139-3015,51.0%,28-23,54.9%,260,65.8%,38.9%,3.4%,4.2%,57.4%,63.8%,45.0%,55.8%,45.0%,50.4%,1.02
Finals,8,4,4,50.0%,10-9,52.6%,83-89,48.3%,3-0,100.0%,5,71.4%,39.6%,4.2%,1.5%,57.8%,62.2%,55.3%,59.3%,46.8%,52.8%,1.15
Semi-finals,29,8,21,27.6%,21-44,32.3%,256-338,43.1%,2-3,40.0%,27,65.7%,31.9%,3.7%,3.8%,57.2%,61.0%,42.4%,53.1%,40.7%,46.9%,0.87
Quarter-finals,65,28,37,43.1%,67-86,43.8%,666-745,47.2%,6-5,54.5%,61,61.1%,33.0%,3.2%,4.2%,57.0%,63.2%,43.9%,54.9%,43.3%,49.0%,0.96
vs Righties,641,327,314,51.0%,744-732,50.4%,6816-6914,49.6%,80-65,55.2%,590,65.9%,35.2%,3.7%,4.0%,58.1%,63.6%,45.1%,55.9%,43.6%,49.8%,0.99
vs Lefties,69,37,32,53.6%,80-81,49.7%,748-741,50.2%,7-6,53.8%,67,69.8%,33.1%,4.5%,3.5%,58.2%,64.4%,46.6%,57.0%,42.8%,50.0%,0.99
vs Top 10,84,24,60,28.6%,58-134,30.2%,752-1037,42.0%,10-12,45.5%,79,55.6%,28.7%,3.2%,4.0%,57.4%,59.1%,43.6%,52.5%,40.6%,46.7%,0.85
