Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,5,0,100.0%,10-1,90.9%,68-40,63.0%,1-0,100.0%,5,75.9%,49.1%,2.1%,1.8%,56.4%,72.3%,48.6%,62.0%,49.3%,55.3%,1.30,W (Reus 125)
2022,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,22.2%,44.4%,0.0%,0.0%,60.0%,38.9%,45.8%,41.7%,46.7%,44.2%,0.80,R32 (Bucharest 125)
2020,5,5,0,100.0%,10-3,76.9%,72-49,59.5%,1-0,100.0%,0,,,,,,,,,,,,W (W100+H Dubai)
2019,2,0,2,0.0%,1-4,20.0%,21-29,42.0%,0-2,0.0%,2,54.2%,33.3%,1.8%,2.9%,53.8%,54.3%,46.8%,50.9%,43.1%,46.8%,0.88,R32 (2x)
2018,2,1,1,50.0%,2-2,50.0%,14-18,43.8%,0-0,-,0,,,,,,,,,,,,R16 (Dubai $100K)
2016,29,22,7,75.9%,47-21,69.1%,357-259,58.0%,7-2,77.8%,2,61.9%,43.5%,3.2%,7.1%,47.6%,60.0%,56.1%,57.9%,46.6%,51.6%,1.11,W (Bertioga $25K)
2015,14,5,9,35.7%,14-19,42.4%,158-164,49.1%,1-5,16.7%,0,,,,,,,,,,,,QF (Contrexeville $100K)
2011,23,19,4,82.6%,41-14,74.5%,309-216,58.9%,5-4,55.6%,0,,,,,,,,,,,,W (3x)
2010,8,5,3,62.5%,11-7,61.1%,88-74,54.3%,0-1,0.0%,0,,,,,,,,,,,,F (Las Vegas NV 50K)
2008,18,14,4,77.8%,28-12,70.0%,225-169,57.1%,4-3,57.1%,0,,,,,,,,,,,,F (3x)
2007,31,20,11,64.5%,44-25,63.8%,345-288,54.5%,6-2,75.0%,0,,,,,,,,,,,,W (Bucharest 25K)
2006,31,24,7,77.4%,49-19,72.1%,351-237,59.7%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2005,21,15,6,71.4%,31-14,68.9%,230-162,58.7%,2-1,66.7%,0,,,,,,,,,,,,W (Porto Santo 6 10K)
2004,13,9,4,69.2%,19-9,67.9%,138-104,57.0%,0-2,0.0%,0,,,,,,,,,,,,SF (2x)
Career,203,144,59,70.9%,307-152,66.9%,2382-1821,56.7%,28-22,56.0%,10,63.9%,44.0%,2.0%,2.9%,54.5%,62.6%,49.5%,56.7%,47.1%,51.5%,1.09,
