Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,4,0,4,0.0%,2-6,25.0%,25-43,36.8%,0-0,-,0,,,,,,,,,,,,R32 (4x)
2015,13,7,6,53.8%,15-13,53.6%,136-134,50.4%,0-1,0.0%,0,,,,,,,,,,,,SF (Stockton CA $50K)
2014,12,8,4,66.7%,16-6,72.7%,113-75,60.1%,0-0,-,1,-,-,0.0%,3.2%,69.8%,50.0%,47.4%,49.2%,38.8%,43.8%,0.76,F (Dubai 75K)
2013,7,3,4,42.9%,7-8,46.7%,72-73,49.7%,1-0,100.0%,0,,,,,,,,,,,,QF (Vancouver 100K)
2012,37,29,8,78.4%,61-23,72.6%,455-315,59.1%,2-4,33.3%,0,,,,,,,,,,,,W (3x)
2011,14,12,2,85.7%,24-6,80.0%,164-103,61.4%,2-0,100.0%,0,,,,,,,,,,,,W (Poitiers 100K)
2009,26,21,5,80.8%,44-12,78.6%,318-189,62.7%,1-2,33.3%,0,,,,,,,,,,,,W (2x)
2008,36,29,7,80.6%,62-19,76.5%,443-292,60.3%,8-3,72.7%,0,,,,,,,,,,,,W (3x)
1989,14,14,0,100.0%,27-3,90.0%,175-86,67.0%,3-0,100.0%,0,,,,,,,,,,,,W (3x)
1988,14,12,2,85.7%,26-7,78.8%,185-121,60.5%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
Career,177,135,42,76.3%,284-103,73.4%,2086-1431,59.3%,18-10,64.3%,1,-,-,0.0%,3.2%,69.8%,50.0%,47.4%,49.2%,38.8%,43.8%,0.76,
