Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Tokyo  R32,L vs Krunic,0% (0/2),0% (0/1),0/0,0/0,0% (0/6),0/2,0/1,- (0/0),- (0/0)
2017 Stockton CA $60K R32,L vs Arconada,67% (4/6),56% (5/9),1/1,0/0,20% (2/10),3/5,2/3,- (0/0),- (0/0)
2017 Gifu $80K R32,L vs Zhu,33% (1/3),60% (3/5),0/0,0/0,46% (6/13),0/2,0/1,- (0/0),- (0/0)
2016 Australian Open Q1,L vs Hesse,62% (8/13),44% (4/9),1/1,0/0,42% (5/12),1/3,0/1,60% (3/5),80% (4/5)
2015 Poitiers $100K R16,L vs Witthoeft,50% (8/16),25% (2/8),0/0,0/0,33% (2/6),2/4,2/3,- (0/0),- (0/0)
2015 Poitiers $100K R32,W vs Perrin,60% (6/10),58% (7/12),2/4,1/2,62% (8/13),0/0,0/0,- (0/0),- (0/0)
2015 Seoul R32,W vs Tomljanovic,67% (6/9),43% (6/14),2/2,1/1,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2015 Tokyo R16,L vs Tomljanovic,64% (7/11),29% (2/7),0/1,0/0,63% (5/8),0/2,0/1,50% (3/6),33% (2/6)
2015 Tokyo R32,W vs Doi,88% (7/8),45% (5/11),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2015 US Open Q1,L vs Bellis,50% (6/12),36% (5/14),1/1,0/0,42% (5/12),0/2,0/1,- (0/0),- (0/0)
2015 Stanford R16,L vs Pliskova,41% (7/17),0% (0/3),0/2,0/0,57% (4/7),2/4,2/3,- (0/0),- (0/0)
2015 Stanford R32,W vs Lisicki,40% (8/20),56% (5/9),2/7,1/3,38% (3/8),0/1,0/0,80% (4/5),50% (3/6)
2015 Stanford Q2,W vs Dabrowski,69% (9/13),60% (3/5),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2015 Stanford Q1,W vs Osaka,67% (8/12),53% (10/19),2/5,1/1,53% (8/15),2/3,0/0,40% (2/5),20% (1/5)
2015 Sacramento CA $50K R16,W vs Loeb,64% (9/14),57% (4/7),2/5,1/4,83% (10/12),1/1,0/0,- (0/0),- (0/0)
2015 Sacramento CA $50K R32,W vs Pegula,53% (8/15),71% (5/7),2/4,1/2,38% (3/8),0/1,0/0,- (0/0),- (0/0)
2015 Stockton CA $50K SF,L vs Mestach,62% (8/13),33% (3/9),1/1,0/0,65% (11/17),1/3,0/1,- (0/0),- (0/0)
2015 Stockton CA $50K QF,W vs Lao,75% (6/8),67% (6/9),2/3,1/2,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2015 Stockton CA $50K R16,W vs Ahn,71% (5/7),47% (7/15),2/5,1/4,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2015 Stockton CA $50K R32,W vs Boserup,33% (5/15),78% (7/9),2/6,1/2,62% (8/13),0/0,0/0,- (0/0),- (0/0)
2017 (3 matches),,45.5%,53.3%,100.0%,-,27.6%,33.3%,40.0%,-,-
2016 (1 matches),,61.5%,44.4%,100.0%,-,41.7%,33.3%,0.0%,60.0%,80.0%
2015 (20 matches),,57.9%,47.4%,47.4%,48.0%,57.8%,45.7%,50.0%,47.6%,36.4%
2014 (16 matches),,55.6%,49.3%,46.5%,61.5%,50.0%,48.7%,57.9%,58.5%,36.6%
2013 (30 matches),,52.9%,52.9%,53.7%,61.5%,52.0%,48.3%,50.0%,35.9%,37.8%
Career (107 matches),,54.7%,49.7%,50.2%,55.3%,53.1%,45.9%,47.6%,47.6%,35.9%
