Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,1,0,1,0.0%,0-2,0.0%,0-12,0.0%,0-0,-,1,0.0%,0.0%,0.0%,9.1%,51.5%,23.5%,18.8%,21.2%,19.4%,20.3%,0.25,R32 (Tokyo )
2015,9,3,6,33.3%,7-13,35.0%,92-105,46.7%,1-2,33.3%,5,50.0%,34.4%,1.3%,6.8%,64.9%,53.3%,46.8%,51.0%,41.9%,46.5%,0.86,R16 (3x)
2014,25,11,14,44.0%,30-30,50.0%,282-294,49.0%,5-4,55.6%,24,-,-,1.4%,4.4%,67.5%,58.2%,48.0%,54.9%,44.0%,49.5%,0.98,SF (Monterrey)
2013,29,12,17,41.4%,27-35,43.5%,285-296,49.1%,0-8,0.0%,27,-,-,1.0%,3.3%,69.3%,56.6%,45.4%,53.2%,46.1%,49.6%,0.99,QF (Seoul)
2012,18,4,14,22.2%,11-29,27.5%,155-203,43.3%,0-1,0.0%,15,-,-,1.2%,4.8%,62.9%,57.3%,43.8%,52.3%,41.8%,47.2%,0.88,R16 (Pattaya)
2011,31,7,24,22.6%,18-48,27.3%,284-364,43.8%,3-10,23.1%,30,-,-,0.8%,5.1%,63.8%,56.3%,43.3%,51.6%,43.0%,47.3%,0.89,QF ('s Hertogenbosch)
2010,43,24,19,55.8%,55-46,54.5%,481-473,50.4%,9-2,81.8%,33,-,-,1.2%,4.4%,63.9%,58.9%,46.3%,54.3%,45.6%,50.0%,1.00,F (Osaka)
2009,17,6,11,35.3%,20-25,44.4%,211-228,48.1%,2-3,40.0%,13,-,-,0.8%,4.6%,67.5%,58.9%,41.4%,53.2%,44.2%,48.8%,0.95,W (Seoul)
2008,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,-,-,0.0%,4.1%,59.2%,51.7%,35.0%,44.9%,36.5%,40.6%,0.66,R32 (Japan Open)
1996,52,36,16,69.2%,78-40,66.1%,603-463,56.6%,2-5,28.6%,0,,,,,,,,,,,,W (2x)
1995,53,41,12,77.4%,81-34,70.4%,578-405,58.8%,6-1,85.7%,0,,,,,,,,,,,,W (Tokyo)
1994,47,33,14,70.2%,69-37,65.1%,535-401,57.2%,3-1,75.0%,0,,,,,,,,,,,,W (2x)
1993,35,24,11,68.6%,45-26,63.4%,347-270,56.2%,4-3,57.1%,0,,,,,,,,,,,,W (Tokyo Japan Open)
1992,43,29,14,67.4%,59-34,63.4%,460-364,55.8%,2-5,28.6%,0,,,,,,,,,,,,W (Tokyo Japan Open)
1991,24,13,11,54.2%,30-25,54.5%,262-246,51.6%,3-1,75.0%,0,,,,,,,,,,,,F (Manhattan Beach)
1990,19,11,8,57.9%,21-16,56.8%,179-160,52.8%,3-3,50.0%,0,,,,,,,,,,,,QF (2x)
1989,11,6,5,54.5%,11-13,45.8%,109-104,51.2%,1-1,50.0%,0,,,,,,,,,,,,QF (2x)
Career,458,260,198,56.8%,562-455,55.3%,4867-4400,52.5%,44-50,46.8%,149,45.5%,31.3%,1.1%,4.5%,65.7%,57.4%,44.9%,53.1%,44.2%,48.7%,0.94,
