Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Grass,7,5,2,71.4%,1,0,1,0.0%,1981,1982,SF,0,,,,,,,,,,
Roland Garros,6,Clay,22,16,6,72.7%,2,1,1,50.0%,1980,1985,F,0,,,,,,,,,,
Wimbledon,4,Grass,19,15,4,78.9%,3,2,1,66.7%,1980,1983,F,0,,,,,,,,,,
US Open,6,Hard,21,15,6,71.4%,4,1,3,25.0%,1979,1985,SF,0,,,,,,,,,,
Olympics,1,,2,1,1,50.0%,0,0,0,-,1984,1984,R16,0,,,,,,,,,,
Wightman Cup,2,Carpet,3,2,1,66.7%,0,0,0,-,1980,1981,W,0,,,,,,,,,,
Fed Cup,2,,9,8,1,88.9%,1,0,1,0.0%,1981,1983,,0,,,,,,,,,,
Chicago,5,Carpet,14,9,5,64.3%,2,0,2,0.0%,1980,1985,F,0,,,,,,,,,,
Eastbourne,4,Grass,17,13,4,76.5%,1,1,0,100.0%,1982,1983,F,0,,,,,,,,,,
Orlando,4,Clay,15,11,4,73.3%,0,0,0,-,1980,1983,F,0,,,,,,,,,,
Deerfield Beach,3,Hard,15,12,3,80.0%,4,4,0,100.0%,1980,1982,F,0,,,,,,,,,,
Oakland,3,Carpet,13,12,1,92.3%,3,2,1,66.7%,1981,1984,W,0,,,,,,,,,,
Hilton Head,3,Clay,12,9,3,75.0%,0,0,0,-,1980,1983,F,0,,,,,,,,,,
