Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,6,2,4,33.3%,6-8,42.9%,60-63,48.8%,0-1,0.0%,0,,,,,,,,,,,,QF (Grenoble $25K)
2015,39,28,11,71.8%,58-27,68.2%,444-336,56.9%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2014,27,15,12,55.6%,34-27,55.7%,291-258,53.0%,1-3,25.0%,0,,,,,,,,,,,,SF (2x)
2013,3,1,2,33.3%,2-5,28.6%,33-38,46.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (Marseille 100K)
2012,4,1,3,25.0%,4-7,36.4%,44-53,45.4%,0-0,-,0,,,,,,,,,,,,R16 (Olomouc 100K)
2011,26,18,8,69.2%,38-22,63.3%,301-244,55.2%,4-4,50.0%,0,,,,,,,,,,,,W (Petange 100K)
2010,57,41,16,71.9%,88-41,68.2%,666-472,58.5%,5-4,55.6%,0,,,,,,,,,,,,W (4x)
2009,9,2,7,22.2%,7-14,33.3%,75-108,41.0%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
2008,44,32,12,72.7%,66-33,66.7%,496-381,56.6%,5-3,62.5%,0,,,,,,,,,,,,W (2x)
2007,30,18,12,60.0%,41-30,57.7%,359-311,53.6%,4-3,57.1%,0,,,,,,,,,,,,SF (4x)
2006,48,31,17,64.6%,64-47,57.7%,525-481,52.2%,6-2,75.0%,0,,,,,,,,,,,,W (2x)
2005,51,30,21,58.8%,62-48,56.4%,527-499,51.4%,7-4,63.6%,0,,,,,,,,,,,,W (2x)
2004,42,25,17,59.5%,58-41,58.6%,469-401,53.9%,3-1,75.0%,0,,,,,,,,,,,,F (Puebla 25K)
2003,7,1,6,14.3%,5-12,29.4%,57-96,37.3%,1-1,50.0%,0,,,,,,,,,,,,R16 (Nantes 10K)
2002,21,13,8,61.9%,28-18,60.9%,222-166,57.2%,2-0,100.0%,0,,,,,,,,,,,,SF (2x)
2001,12,10,2,83.3%,20-5,80.0%,130-74,63.7%,0-0,-,0,,,,,,,,,,,,W (Algiers 2 10K)
2000,4,2,2,50.0%,1-0,100.0%,5-4,55.6%,0-0,-,0,,,,,,,,,,,,R16 (2x)
Career,430,270,160,62.8%,582-385,60.2%,4704-3985,54.1%,42-30,58.3%,0,,,,,,,,,,,,
