Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Roland Garros R128,L vs Watson,74.6%,58.5%,4.2%,1/2,2.36,4.2%,74.5%,54.3%,2.1%,2.29,8.0%,81.8%,66.7%,9.1%,2.45,0.0%
2013 Wimbledon R64,L vs Radwanska,80.8%,38.1%,5.8%,1/2,2.10,1.9%,78.8%,34.6%,3.0%,2.06,2.6%,88.9%,43.8%,11.1%,2.19,0.0%
Career (2 matches),,77.2%,49.5%,4.9%,33.3%,2.22,3.0%,76.3%,45.9%,2.5%,2.15,4.8%,85.0%,55.9%,10.0%,2.34,0.0%
