Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2016 Saint Gaudens $50K R32,L vs Jorovic,55% (6/11),42% (5/12),1/2,0/0,46% (6/13),0/2,0/1,- (0/0),- (0/0)
2016 Cagnes Sur Mer $100K R32,L vs Cepelova,31% (4/13),38% (3/8),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2016 Rabat Q1,L vs Sabalenka,50% (4/8),56% (5/9),0/0,0/0,22% (2/9),2/4,1/2,20% (1/5),40% (2/5)
2016 Katowice Q1,L vs Burnett,56% (9/16),40% (4/10),1/1,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2016 Croissy Beaubourg $50K R32,L vs Fridman,45% (5/11),40% (8/20),1/2,0/1,38% (5/13),0/2,0/1,20% (1/5),40% (2/5)
2016 Monterrey Q1,L vs Bertens,71% (10/14),75% (3/4),1/1,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2016 Grenoble $25K R16,W vs Garcia Perez,48% (10/21),67% (4/6),2/2,1/1,78% (7/9),0/1,0/0,- (0/0),- (0/0)
2016 Grenoble $25K R32,W vs Vrljic,53% (8/15),64% (7/11),2/2,1/1,50% (6/12),2/3,0/0,- (0/0),- (0/0)
2016 Australian Open Q1,L vs Yang,67% (6/9),47% (7/15),1/1,0/0,53% (9/17),4/6,4/5,- (0/0),- (0/0)
2016 Brisbane Q2,L vs Vesnina,40% (8/20),40% (6/15),1/1,0/0,46% (6/13),2/4,2/3,- (0/0),- (0/0)
2016 Brisbane Q1,W vs Sanchez,60% (6/10),75% (6/8),2/4,1/2,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2015 Nantes $50K SF,W vs Siniakova,69% (11/16),28% (5/18),2/6,1/5,40% (2/5),1/2,0/0,- (0/0),- (0/0)
2015 Nantes $50K R16,W vs Parmentier,70% (7/10),42% (5/12),2/3,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2015 Poitiers $100K R32,L vs Beck,52% (11/21),31% (4/13),1/2,0/1,62% (8/13),3/5,0/1,- (0/0),- (0/0)
2015 Luxembourg Q2,L vs Coin,56% (10/18),40% (2/5),1/1,0/0,50% (4/8),4/6,4/5,- (0/0),- (0/0)
2015 Luxembourg Q1,W vs Molinaro,50% (4/8),67% (8/12),2/4,1/3,14% (1/7),0/0,0/0,100% (6/6),20% (1/5)
2015 Clermont Ferrand $25K QF,L vs Fridman,47% (9/19),100% (4/4),1/1,0/0,50% (5/10),2/4,2/3,- (0/0),- (0/0)
2015 Clermont Ferrand $25K R16,W vs Barbat,75% (6/8),86% (6/7),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2015 Clermont Ferrand $25K R32,W vs Jorovic,67% (8/12),50% (5/10),2/4,1/3,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2015 US Open Q1,L vs Duan,38% (5/13),50% (2/4),0/1,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2016 (11 matches),,51.4%,49.2%,75.0%,60.0%,46.6%,40.0%,52.9%,20.0%,40.0%
2015 (16 matches),,58.5%,51.4%,51.1%,40.0%,47.7%,51.7%,60.0%,100.0%,20.0%
2014 (10 matches),,46.5%,41.7%,38.9%,27.3%,50.4%,51.5%,56.3%,54.5%,18.2%
2013 (28 matches),,56.5%,43.7%,63.6%,61.1%,50.0%,37.7%,29.2%,40.0%,68.8%
2012 (22 matches),,55.4%,46.7%,60.0%,52.9%,50.0%,52.5%,59.4%,58.8%,58.8%
Career (89 matches),,54.8%,46.2%,58.2%,48.1%,49.3%,45.6%,50.5%,50.8%,47.5%
