Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,1,5,16.7%,3-10,23.1%,45-72,38.5%,0-1,0.0%,6,52.6%,25.4%,1.4%,3.1%,70.7%,55.1%,42.6%,51.4%,37.5%,45.2%,0.77,R32 (Auckland)
2025,5,0,5,0.0%,2-10,16.7%,42-70,37.5%,0-0,-,5,50.9%,24.6%,1.8%,2.3%,68.4%,56.4%,36.5%,50.1%,37.7%,44.4%,0.76,R32 (4x)
2024,40,19,21,47.5%,43-48,47.3%,397-407,49.4%,1-2,33.3%,40,65.4%,33.6%,1.2%,2.4%,72.4%,59.3%,48.1%,56.2%,43.2%,49.6%,0.99,W (Rouen)
2023,40,20,20,50.0%,47-46,50.5%,434-432,50.1%,3-6,33.3%,40,63.8%,36.8%,1.6%,3.1%,69.6%,60.3%,46.4%,56.1%,43.9%,50.0%,1.00,SF (Rabat)
2022,35,18,17,51.4%,43-42,50.6%,386-382,50.3%,2-2,50.0%,35,63.9%,37.0%,1.7%,3.0%,71.3%,60.3%,46.0%,56.2%,44.7%,50.4%,1.02,W (Guadalajara)
2021,37,19,18,51.4%,47-42,52.8%,413-425,49.3%,3-5,37.5%,37,64.0%,35.0%,2.0%,2.6%,69.3%,60.0%,46.6%,55.9%,43.4%,49.6%,0.98,SF (Parma)
2020,15,4,11,26.7%,14-23,37.8%,154-179,46.2%,1-1,50.0%,15,64.6%,28.1%,3.1%,2.8%,69.8%,60.8%,45.0%,56.0%,39.8%,47.8%,0.90,R16 (Monterrey)
2019,43,24,19,55.8%,54-45,54.5%,459-465,49.7%,11-2,84.6%,43,63.0%,35.7%,1.4%,2.5%,69.0%,59.6%,48.1%,56.0%,44.5%,50.3%,1.01,SF (Madrid)
2018,56,37,19,66.1%,82-49,62.6%,668-533,55.6%,4-8,33.3%,56,67.8%,44.4%,1.3%,2.2%,70.1%,60.2%,49.5%,57.1%,47.3%,52.2%,1.10,W (Miami)
2017,25,15,10,60.0%,32-26,55.2%,272-261,51.0%,4-2,66.7%,25,65.0%,28.2%,1.6%,2.3%,67.9%,62.3%,47.5%,57.6%,42.3%,50.0%,1.00,W (US Open)
2016,32,22,10,68.8%,45-27,62.5%,370-320,53.6%,8-2,80.0%,32,70.6%,36.7%,2.8%,2.6%,66.3%,64.0%,48.9%,58.9%,44.2%,51.5%,1.08,W (3x)
2015,52,32,20,61.5%,71-45,61.2%,559-492,53.2%,10-1,90.9%,44,71.0%,35.4%,3.8%,3.6%,62.0%,65.0%,54.9%,61.1%,41.9%,51.7%,1.08,W (Washington)
2014,41,21,20,51.2%,48-45,51.6%,435-438,49.8%,5-3,62.5%,37,-,-,2.4%,3.4%,68.3%,62.1%,46.7%,57.2%,42.2%,49.6%,0.98,QF (2x)
2013,62,39,23,62.9%,86-63,57.7%,730-678,51.8%,8-6,57.1%,59,-,-,2.8%,3.6%,65.0%,62.9%,45.4%,56.8%,44.6%,50.6%,1.03,SF (2x)
2012,38,21,17,55.3%,49-44,52.7%,441-424,51.0%,5-5,50.0%,36,-,-,2.3%,4.9%,62.3%,61.1%,46.3%,55.5%,45.0%,50.1%,1.01,SF (2x)
2011,16,7,9,43.8%,13-19,40.6%,136-158,46.3%,2-0,100.0%,16,-,-,2.5%,5.3%,59.3%,59.7%,47.0%,54.5%,43.7%,48.9%,0.96,QF (San Diego)
2010,5,2,3,40.0%,4-6,40.0%,44-55,44.4%,2-0,100.0%,5,-,-,0.8%,5.0%,64.0%,59.3%,40.0%,52.4%,43.5%,48.2%,0.91,R16 (Bastad)
Career,548,301,247,54.9%,683-590,53.7%,5985-5791,50.8%,69-46,60.0%,531,65.6%,36.1%,2.1%,3.1%,67.6%,61.1%,47.5%,56.7%,43.9%,50.3%,1.01,
