Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,15,Hard,33,18,15,54.5%,10,6,4,60.0%,2011,2026,SF,33,1.02,2.3%,2.8%,67.9%,60.6%,47.5%,56.4%,44.5%,55.5%,43.1%
Roland Garros,13,Clay,51,38,13,74.5%,9,7,2,77.8%,2011,2024,F,49,1.15,1.6%,2.1%,71.3%,63.2%,49.1%,59.1%,47.2%,53.3%,52.0%
Wimbledon,13,Grass,30,17,13,56.7%,9,6,3,66.7%,2011,2024,QF,28,1.03,3.3%,2.7%,65.3%,64.5%,47.5%,58.6%,42.5%,53.7%,48.6%
US Open,16,Hard,41,26,15,63.4%,6,6,0,100.0%,2008,2024,W,37,1.08,2.3%,3.4%,66.6%,62.8%,49.2%,58.3%,45.1%,59.9%,46.0%
Olympics,1,,1,0,1,0.0%,0,0,0,-,2016,2016,R64,1,0.65,0.0%,5.2%,58.6%,70.6%,41.7%,58.6%,26.8%,57.1%,0.0%
Fed Cup,6,,10,6,4,60.0%,1,1,0,100.0%,2013,2019,,7,1.13,1.8%,1.8%,73.3%,62.0%,50.8%,59.0%,46.4%,63.2%,57.9%
Miami,16,Hard,38,23,15,60.5%,6,4,2,66.7%,2008,2026,W,36,1.02,1.9%,3.2%,64.6%,60.2%,49.3%,56.3%,44.7%,53.3%,48.1%
Indian Wells,14,Hard,29,15,14,51.7%,8,7,1,87.5%,2010,2026,QF,28,1.00,1.3%,3.8%,66.0%,60.1%,47.2%,55.7%,44.1%,53.8%,44.3%
Auckland,6,Hard,11,6,5,54.5%,3,2,1,66.7%,2011,2026,W,10,1.08,2.8%,2.2%,65.8%,65.2%,52.7%,60.9%,42.3%,62.7%,50.0%
Guadalajara,4,Hard,9,6,3,66.7%,0,0,0,-,2022,2025,W,9,1.02,0.7%,3.1%,70.6%,59.8%,46.2%,55.8%,45.0%,63.0%,51.4%
Merida,2,Hard,4,2,2,50.0%,1,1,0,100.0%,2023,2025,QF,4,0.88,2.3%,3.1%,67.7%,56.9%,45.8%,53.3%,41.0%,48.6%,50.0%
Hobart,6,Hard,10,4,6,40.0%,2,1,1,50.0%,2012,2025,SF,10,0.91,3.5%,3.1%,66.2%,60.6%,41.0%,53.9%,42.0%,51.8%,45.2%
