Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),554,89,,,,,,,,,1297,20,,
2025,1074,15,,,,,,,,,635,100
2024,74,882,64,1767,70,1699,34,1753,63,1631,63,1361
2023,47,1135,43,1818,53,1748,26,1777,39,1670,,
2022,37,1244,45,1814,43,1770,36,1762,42,1671,,
2021,65,1023,53,1809,72,1723,27,1789,30,1715,,
2020,39,1573,85,1697,75,1683,36,1735,,,635,73
2019,25,1737,28,1885,31,1826,15,1863,32,1734,1171,11
2018,6,5023,15,1986,15,1935,11,1904,22,1782,208,331
2017,13,2802,21,1930,21,1882,,,21,1772,170,440
2016,35,1417,24,1880,29,1823,22,1814,17,1764,888,21
2015,30,1715,23,1910,27,1843,22,1829,19,1781,391,121
2014,36,1343,37,1855,32,1805,28,1786,34,1715,709,31
2013,12,3185,20,1955,19,1890,18,1849,18,1788,,
2012,38,1418,38,1851,51,1767,35,1772,51,1650,182,389
2011,96,685,89,1732,92,1669,71,1688,112,1531,108,747
2010,204,293,161,1577,167,1517,195,1446,,,373,147
2009,786,19,,,,,,,,,,
2008,509,35,,,,,,,,,,
