Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2016 Indian Wells R128,W vs Rubin,30.7%,44.3%,51.7%,40.5%,35.6%,52.5%,60.5%,50.2%,32.1%,54.8%,100.0%,21.4%,28.6%,36.4%,-27
2016 Delray Beach F,L vs Querrey,31.0%,36.6%,52.3%,35.8%,38.6%,43.2%,51.9%,46.4%,17.6%,33.3%,100.0%,22.7%,31.8%,52.9%,102
2016 Quito R16,L vs Ramos,49.4%,61.8%,51.3%,56.1%,60.0%,74.0%,55.0%,71.8%,52.6%,41.9%,50.0%,42.4%,54.5%,47.4%,154
2013 Champaign CH R32,W vs Giron,30.4%,41.1%,55.3%,37.1%,41.0%,51.3%,52.2%,50.8%,47.1%,36.4%,50.0%,6.3%,18.8%,60.0%,-53
Career (4 matches),,36.2%,47.0%,52.5%,43.3%,43.8%,55.7%,55.6%,55.1%,37.0%,42.3%,72.7%,26.3%,36.4%,47.9%,72
