Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2018 Dubai Q1,L vs Sakharov,0.97,0.54,41.3,2.2,0.0%,52.0%,4.5%,50.0%,18.5%,37.5%
2017 Newport R32,L vs Ebden,0.75,0.56,41.4,2.3,4.2%,50.0%,4.8%,52.4%,35.3%,37.5%
2017 s Hertogenbosch Q1,L vs Medvedev,0.84,0.37,34.2,2.2,0.0%,59.1%,0.0%,71.4%,16.7%,13.6%
2017 Leon CH SF,L vs Quiroz,0.96,0.64,50.6,2.1,3.3%,56.7%,7.7%,65.4%,33.3%,19.2%
2017 Leon CH QF,W vs Basic,1.14,1.64,45.4,2.8,8.3%,72.2%,12.9%,71.0%,38.9%,43.3%
2017 Leon CH R16,W vs Kozlov,1.06,1.79,49.4,2.2,11.1%,81.5%,8.7%,65.2%,55.2%,32.1%
2017 Leon CH R32,W vs Sarkissian,1.20,1.37,46.9,2.1,14.6%,78.0%,18.4%,63.2%,36.8%,29.4%
2017 Delray Beach Q1,L vs Coppejans,0.98,0.81,80.4,5.7,4.9%,54.1%,9.1%,74.5%,26.4%,34.0%
2017 Quito QF,L vs Lorenzi,0.73,0.59,42.2,2.1,17.4%,60.9%,13.6%,81.8%,23.3%,23.1%
2017 Quito R16,W vs Kicker,1.18,1.65,47.4,2.3,8.6%,74.3%,6.1%,78.8%,31.3%,34.5%
2017 Quito R32,W vs Dolgopolov,1.18,1.20,60.7,19.5,12.5%,62.5%,15.9%,61.4%,36.8%,40.4%
2017 Dallas CH QF,L vs Fritz,0.70,0.57,40.5,2.0,4.2%,66.7%,14.3%,52.4%,15.2%,51.6%
2017 Dallas CH R16,W vs Opelka,0.97,1.58,59.5,2.4,7.9%,78.9%,5.9%,82.4%,31.7%,31.4%
2017 Dallas CH R32,W vs Coppejans,1.23,1.34,50.7,2.3,11.4%,65.9%,12.2%,56.1%,47.5%,36.1%
2016 Basel Q1,L vs Tsitsipas,0.90,0.88,68.1,6.3,4.2%,68.8%,2.2%,62.2%,44.6%,22.2%
2016 Chengdu R32,L vs Schwartzman,0.99,0.74,59.2,2.6,15.8%,52.6%,0.0%,58.3%,28.1%,39.3%
2016 US Open R128,L vs Evans,0.96,0.75,39.1,2.2,11.9%,59.3%,3.9%,52.9%,45.8%,21.2%
2016 Winston-Salem R64,L vs Edmund,0.97,0.78,63.2,2.6,11.5%,63.5%,12.2%,53.1%,33.3%,34.3%
2016 Canada R16,L vs Nishikori,0.88,0.58,49.6,2.2,6.9%,51.7%,16.0%,68.0%,17.9%,37.5%
2016 Canada R32,W vs Pouille,1.15,1.26,64.9,2.3,7.1%,64.3%,0.0%,51.3%,52.5%,39.5%
2018 (1 matches),,0.97,0.54,41.3,2.2,0.0%,52.0%,4.5%,50.0%,18.5%,37.5%
2017 (13 matches),,1.02,1.04,52.6,2.5,8.6%,66.2%,10.5%,67.8%,33.3%,33.9%
2016 (34 matches),,0.98,0.90,54.6,2.7,9.1%,64.9%,6.9%,61.8%,34.6%,32.6%
2015 (20 matches),,1.09,1.08,55.0,2.6,13.6%,68.3%,10.3%,66.7%,31.7%,33.1%
2014 (32 matches),,1.05,1.14,56.1,2.6,10.1%,68.6%,8.6%,65.2%,34.8%,36.8%
Career (180 matches),,1.03,1.03,53.0,2.7,8.9%,66.8%,7.2%,64.8%,34.1%,34.5%
