Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2018 Dubai Q1,L vs Sakharov,80% (4/5),50% (1/2),0/0,0/0,33% (2/6),2/4,1/2,- (0/0),- (0/0)
2017 Newport R32,L vs Ebden,100% (4/4),20% (1/5),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2017 s Hertogenbosch Q1,L vs Medvedev,86% (6/7),0% (0/1),0/0,0/0,0% (0/3),0/2,0/1,- (0/0),- (0/0)
2017 Leon CH SF,L vs Quiroz,75% (6/8),50% (1/2),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2017 Leon CH QF,W vs Basic,83% (10/12),33% (2/6),2/5,1/4,80% (4/5),0/0,0/0,75% (3/4),80% (4/5)
2017 Leon CH R16,W vs Kozlov,89% (8/9),67% (4/6),2/3,1/2,50% (1/2),2/2,0/0,60% (3/5),67% (4/6)
2017 Leon CH R32,W vs Sarkissian,80% (12/15),50% (2/4),2/2,1/1,71% (5/7),1/2,0/0,- (0/0),- (0/0)
2017 Delray Beach Q1,L vs Coppejans,75% (15/20),40% (2/5),1/2,0/0,75% (6/8),7/9,2/3,50% (3/6),33% (2/6)
2017 Quito QF,L vs Lorenzi,88% (7/8),0% (0/3),0/0,0/0,67% (4/6),0/2,0/1,- (0/0),- (0/0)
2017 Quito R16,W vs Kicker,69% (11/16),33% (1/3),2/3,1/1,100% (3/3),0/0,0/0,67% (4/6),50% (3/6)
2017 Quito R32,W vs Dolgopolov,65% (11/17),36% (4/11),2/2,1/1,57% (4/7),0/1,0/0,80% (4/5),50% (3/6)
2017 Dallas CH QF,L vs Fritz,56% (5/9),0% (0/3),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2017 Dallas CH R16,W vs Opelka,100% (11/11),50% (1/2),2/2,1/1,67% (2/3),0/0,0/0,100% (10/10),44% (4/9)
2017 Dallas CH R32,W vs Coppejans,67% (10/15),50% (4/8),2/3,1/2,73% (8/11),0/1,0/0,- (0/0),- (0/0)
2016 Basel Q1,L vs Tsitsipas,81% (13/16),10% (1/10),1/1,0/0,60% (3/5),1/3,1/2,40% (2/5),20% (1/5)
2016 Chengdu R32,L vs Schwartzman,70% (7/10),33% (2/6),0/0,0/0,67% (8/12),6/8,6/7,- (0/0),- (0/0)
2016 US Open R128,L vs Evans,58% (11/19),38% (3/8),1/3,0/0,42% (5/12),1/4,0/1,- (0/0),- (0/0)
2016 Winston-Salem R64,L vs Edmund,47% (9/19),29% (2/7),0/0,0/0,70% (7/10),4/6,4/5,67% (4/6),17% (1/6)
2016 Canada R16,L vs Nishikori,100% (7/7),0% (0/4),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2016 Canada R32,W vs Pouille,44% (8/18),40% (4/10),2/9,1/4,25% (1/4),0/0,0/0,67% (4/6),50% (3/6)
2018 (1 matches),,80.0%,50.0%,-,-,33.3%,50.0%,50.0%,-,-
2017 (13 matches),,76.8%,37.3%,68.2%,58.3%,63.6%,40.0%,25.0%,75.0%,52.6%
2016 (34 matches),,64.7%,28.0%,44.0%,50.0%,59.6%,46.9%,48.8%,65.2%,39.0%
2015 (20 matches),,64.2%,45.6%,52.5%,52.0%,69.6%,61.5%,65.0%,74.2%,30.3%
2014 (32 matches),,67.9%,38.9%,55.7%,66.7%,65.6%,47.7%,41.7%,60.4%,21.5%
Career (180 matches),,68.1%,35.6%,53.5%,59.0%,63.1%,45.7%,46.3%,66.0%,33.9%
