Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2016 Wimbledon R128,L vs Lopez,30,18,1.7,16.0%,9.6%,21,14,1.5,13.5%,9.0%,6.4%,6.4%,3.3,27.8%,8.6%
2016 Indian Wells Masters R128,W vs Rubin,29,31,0.9,17.5%,18.7%,24,30,0.8,15.8%,19.7%,12.5%,2.6%,0.7,12.7%,17.5%
2016 Delray Beach F,L vs Querrey,18,22,0.8,12.9%,15.7%,12,19,0.6,10.2%,16.1%,3.4%,5.9%,1.3,23.6%,18.6%
2016 Quito R16,L vs Ramos,37,44,0.8,19.1%,22.7%,21,38,0.6,13.0%,23.6%,7.5%,3.1%,1.2,12.9%,10.8%
2016 Australian Open R128,W vs Anderson,40,25,1.6,16.4%,10.2%,28,23,1.2,13.7%,11.2%,8.8%,3.4%,0.9,20.9%,22.5%
2015 US Open R64,L vs Troicki,39,43,0.9,16.3%,18.0%,34,36,0.9,16.2%,17.1%,8.1%,7.1%,1.3,18.0%,13.4%
2013 Champaign CH R32,W vs Giron,27,12,2.3,23.5%,10.4%,21,11,1.9,21.2%,11.1%,12.1%,7.1%,1.1,23.5%,20.9%
2013 US Open R64,L vs Granollers,38,45,0.8,14.0%,16.5%,27,43,0.6,11.2%,17.8%,,,2.0,21.0%,10.7%
2013 US Open R128,W vs Fognini,24,18,1.3,16.6%,12.4%,16,17,0.9,12.7%,13.5%,,,0.8,17.2%,21.4%
2013 Wimbledon R64,L vs Monaco,35,21,1.7,14.9%,8.9%,25,18,1.4,11.6%,8.4%,,,5.3,22.6%,4.3%
2013 Australian Open R64,L vs Cilic,16,27,0.6,9.4%,15.9%,15,26,0.6,9.6%,16.6%,,,2.0,26.5%,12.9%
Career (11 matches),,333,306,1.1,15.8%,14.5%,244,275,0.9,13.3%,14.9%,5.0%,3.0%,1.5,20.5%,14.0%
