Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,11,Hard,20,9,11,45.0%,10,5,5,50.0%,2006,2017,R64,14,0.99,9.2%,1.8%,66.7%,71.2%,49.5%,64.0%,35.5%,63.5%,35.5%
Roland Garros,4,Clay,5,1,4,20.0%,1,1,0,100.0%,2009,2017,R128,2,0.61,7.3%,3.3%,63.3%,68.4%,43.3%,59.2%,24.9%,52.4%,37.5%
Wimbledon,9,Grass,18,9,9,50.0%,11,7,4,63.6%,2006,2017,R64,5,0.78,11.4%,2.5%,66.5%,72.0%,45.1%,63.0%,28.8%,56.8%,32.3%
US Open,13,Hard,20,7,13,35.0%,12,6,6,50.0%,2001,2016,R64,16,0.98,8.3%,3.7%,59.8%,72.3%,49.7%,63.2%,35.9%,61.8%,36.0%
Newport,10,Grass,29,19,10,65.5%,16,12,4,75.0%,2004,2017,W,27,1.11,11.5%,5.9%,57.8%,78.9%,52.2%,67.6%,36.0%,64.2%,40.6%
Indian Wells Masters,9,Hard,13,4,9,30.8%,5,3,2,60.0%,2009,2017,R64,12,0.98,5.9%,3.1%,61.4%,71.1%,50.7%,63.2%,35.8%,60.0%,38.3%
Chennai,7,Hard,19,11,8,57.9%,8,7,1,87.5%,2007,2016,R16,16,1.00,8.2%,2.6%,63.1%,72.0%,47.8%,63.1%,37.0%,61.5%,30.4%
Indianapolis,7,Hard,13,6,7,46.2%,6,4,2,66.7%,2002,2009,R16,13,0.95,9.2%,5.3%,53.0%,75.6%,47.2%,62.3%,35.7%,61.3%,36.6%
Cincinnati Masters,6,Hard,8,2,6,25.0%,5,2,3,40.0%,2008,2015,R64,6,0.83,12.2%,1.4%,60.5%,73.7%,47.4%,63.3%,30.4%,50.0%,36.8%
Atlanta,5,Hard,12,6,6,50.0%,5,4,1,80.0%,2010,2014,QF,12,1.01,10.4%,3.5%,57.9%,73.9%,54.6%,65.8%,34.4%,39.6%,38.5%
