Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),88,825,123,1675,133,1608,80,1680,150,1483,103,767,,
2025,87,830,101,1724,113,1644,69,1704,136,1507,89,911
2024,174,409,190,1544,179,1525,188,1480,157,1463,389,181
2023,167,455,213,1512,219,1447,151,1531,144,1476,,
2022,125,502,150,1592,187,1493,105,1591,135,1470,,
2021,219,319,242,1433,232,1390,237,1367,174,1415,,
2020,299,204,,,,,,,,,401,178
2019,281,203,,,,,,,,,437,142
2018,586,27,,,,,,,,,745,20
2017,580,44,,,,,,,,,810,28
2016,1119,6,,,,,,,,,1141,10
