Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Mar-2026,Miami,Hard,R128,88,81,Ajla Tomljanovic [AUS] d. Waltert,6-3 6-4,0.76,1.3%,0.0%,61.8%,55.3%,58.6%,8/11,1:51
09-Mar-2026,Austin 125 1,Hard,R32,81,51,(2) Mccartney Kessler [USA] d. Waltert,7-6(6) 6-3,0.86,0.0%,7.8%,59.7%,65.2%,35.5%,7/11,1:51
04-Mar-2026,Indian Wells,Hard,Q1,81,136,Himeno Sakatsume [JPN] d. (3) Waltert,6-4 6-4,0.95,4.5%,13.4%,58.2%,66.7%,42.9%,3/7,1:42
08-Feb-2026,Doha,Hard,Q1,81,50,(5) Sonay Kartal [GBR] d. Waltert,7-5 2-6 6-4,0.96,0.0%,0.9%,71.0%,64.5%,45.2%,10/14,2:26
01-Feb-2026,Abu Dhabi,Hard,R16,94,16,(3) Clara Tauson [DEN] d. (Q) Waltert,6-3 6-1,0.57,2.3%,2.3%,72.7%,43.8%,16.7%,3/9,1:09
01-Feb-2026,Abu Dhabi,Hard,R32,94,62,(Q) Waltert d. Daria Kasatkina [AUS],7-6(5) 3-6 6-4,0.99,2.9%,4.9%,67.6%,59.4%,48.5%,7/12,2:44
01-Feb-2026,Abu Dhabi,Hard,Q2,94,,(5) Waltert d. (ALT) Katarzyna Piter [POL],6-0 6-3,1.97,4.0%,8.0%,54.0%,70.4%,73.9%,3/3,1:01
01-Feb-2026,Abu Dhabi,Hard,Q1,94,210,(5) Waltert d. Arina Rodionova [AUS],6-2 1-0 RET,1.94,8.6%,2.9%,74.3%,69.2%,55.6%,5/6,0:47
26-Jan-2026,Manila 125,Hard,R32,87,131,Lanlana Tararudee [THA] d. (7) Waltert,6-2 3-6 6-2,0.85,0.0%,2.3%,60.5%,46.2%,55.9%,11/18,2:10
19-Jan-2026,Australian Open,Hard,R128,87,4,(4) Amanda Anisimova [USA] d. Waltert,6-3 6-2,0.57,4.4%,13.3%,55.6%,60.0%,45.0%,2/6,1:00
12-Jan-2026,Hobart,Hard,Q2,86,84,(2) Renata Zarazua [MEX] d. (9) Waltert,6-4 6-3,0.86,5.6%,1.9%,59.3%,59.4%,45.5%,3/8,1:30
12-Jan-2026,Hobart,Hard,Q1,86,1418,(9) Waltert d. (WC) Ava Beck [AUS],6-3 6-2,1.71,2.2%,6.7%,53.3%,62.5%,66.7%,0/2,1:12
05-Jan-2026,Canberra 125,Hard,QF,88,149,Daria Snigur [UKR] d. (1) Waltert,6-2 6-4,0.73,4.7%,7.8%,48.4%,58.1%,30.3%,5/11,1:25
05-Jan-2026,Canberra 125,Hard,R16,88,145,(1) Waltert d. Darja Vidmanova [CZE],3-6 7-5 6-3,1.02,2.0%,9.2%,58.2%,66.7%,41.5%,9/14,2:50
05-Jan-2026,Canberra 125,Hard,R32,88,142,(1) Waltert d. Dominika Salkova [CZE],6-7(2) 7-6(0) 6-2,1.17,2.8%,9.4%,51.9%,70.9%,43.1%,2/7,2:46
03-Nov-2025,Tucuman 125,Clay,SF,93,103,(3) Mayar Sherif [EGY] d. (2) Waltert,6-4 5-7 6-2,0.98,0.0%,3.8%,76.3%,57.4%,36.8%,3/11,2:35
03-Nov-2025,Tucuman 125,Clay,QF,93,183,(2) Waltert d. Julia Riera [ARG],5-7 7-5 6-3,1.05,1.7%,8.4%,59.7%,62.0%,39.6%,9/16,2:55
03-Nov-2025,Tucuman 125,Clay,R16,93,349,(2) Waltert d. (LL) Gabriela Ce [BRA],6-4 6-4,1.15,1.6%,7.8%,67.2%,74.4%,42.9%,4/6,1:47
03-Nov-2025,Tucuman 125,Clay,R32,93,430,(2) Waltert d. (WC) Martina Capurro Taborda [ARG],6-1 6-2,1.74,1.8%,7.1%,60.7%,67.6%,54.5%,3/4,1:27
