Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Rio de Janeiro R16,W vs Tona,3.4,3.4,3.3,52.1%,77.4%,45.5%,50.0%,61.4%,19.7%,9.0,9.4,8.0,15.4
2025 Rio de Janeiro R32,W vs Giovannini,4.7,4.5,4.8,52.8%,41.2%,72.0%,52.4%,57.7%,13.8%,22.0,12.6,0.5,0.4
2025 ITF Lisbon F,W vs Semenistaja,5.9,6.4,5.4,45.7%,73.7%,60.0%,60.0%,51.2%,8.8%,14.0,9.9,15.0,11.2
2024 BJK Cup Qualifiers RR,L vs Swiatek,4.2,4.0,4.4,32.7%,44.4%,35.7%,44.4%,53.6%,13.3%,-4.5,-5.5,-2.0,-2.8
2023 Roland Garros R64,L vs Cocciaretto,5.0,4.8,5.2,39.2%,54.5%,25.0%,52.9%,42.8%,15.4%,14.0,14.4,2.0,1.7
2023 Roland Garros R128,W vs Mandlik,4.4,4.1,4.7,65.2%,42.5%,47.8%,47.6%,49.4%,11.7%,9.0,5.3,10.5,6.7
2022 ITF Bronx SF,L vs Bjorklund,3.7,3.3,4.1,45.2%,27.6%,14.3%,87.5%,64.2%,9.3%,7.0,8.0,4.5,9.2
2022 ITF Amstelveen F,W vs Navarro,3.9,3.8,4.0,56.0%,54.1%,61.1%,60.0%,49.6%,19.2%,15.5,14.6,14.5,15.3
2022 Australian Open Q1,L vs Ormaechea,3.8,4.2,3.4,58.4%,62.5%,55.6%,28.6%,51.0%,9.4%,11.5,9.6,10.0,8.7
2019 Lausanne R16,L vs Teichmann,3.8,4.3,3.4,41.8%,41.9%,66.7%,44.4%,60.8%,11.3%,1.5,1.5,-1.5,-2.5
Last 52 Weeks (3 matches),,4.6,4.8,4.5,51.3%,64.1%,62.5%,55.6%,56.1%,12.8%,15.0,10.9,7.8,7.7
Career (10 matches),,4.3,4.3,4.3,50.8%,52.6%,52.5%,53.2%,53.2%,13.0%,9.9,8.4,6.2,6.3
