Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Rio De Janeiro 125 R16,W vs Tona,0.96,1.39,49.9,2.2,8.0%,80.0%,4.2%,41.7%,57.1%,54.3%
2025 Rio De Janeiro 125 R32,W vs Giovannini,1.10,1.28,53.1,3.0,0.0%,61.4%,5.0%,57.5%,46.5%,47.6%
2025 W100 Lisboa F,W vs Semenistaja,1.01,1.58,43.1,2.0,0.0%,66.7%,0.0%,62.1%,48.1%,63.0%
2024 BJK Cup Qualifiers RR,L vs Swiatek,0.97,0.54,35.3,2.0,0.0%,40.7%,4.0%,44.0%,28.6%,36.0%
2023 Wimbledon R128,L vs Bouzkova,0.72,0.59,38.4,2.2,0.0%,65.2%,0.0%,42.9%,38.2%,36.4%
2023 Roland Garros R64,L vs Cocciaretto,0.80,0.64,40.1,2.5,3.6%,46.4%,0.0%,44.4%,53.3%,32.1%
2023 Roland Garros R128,W vs Mandlik,0.92,1.18,57.3,2.3,2.3%,59.1%,2.6%,57.9%,55.1%,51.1%
2019 W25 Horb SF,W vs Simion,0.99,1.72,46.0,2.5,-,68.0%,-,68.4%,56.7%,53.3%
2019 Lausanne R16,L vs Teichmann,0.83,0.66,41.5,2.0,10.3%,55.2%,0.0%,48.0%,41.2%,35.5%
2019 W25 Torino SF,L vs Naito,0.97,0.85,67.5,2.4,-,38.1%,-,56.4%,54.3%,37.5%
2019 W25 Darmstadt R32,W vs Kung,1.02,1.56,40.9,2.1,-,69.2%,-,52.4%,46.4%,72.0%
2019 W15 Cairo F,L vs Sherif,0.81,0.40,32.2,2.1,0.0%,44.0%,0.0%,48.0%,25.0%,27.8%
2019 W15 Cairo SF,W vs Roemer,1.02,1.47,48.7,2.8,0.0%,59.1%,0.0%,63.6%,48.4%,64.3%
2019 W15 Cairo QF,W vs Zolotareva,1.04,1.35,40.1,4.0,0.0%,62.5%,0.0%,47.4%,63.4%,52.6%
2019 W15 Cairo SF,W vs Papamichail,1.13,1.20,64.8,8.3,0.0%,50.0%,0.0%,55.0%,58.7%,41.9%
2019 W15 Cairo QF,W vs Hosoki,1.29,1.65,37.5,2.0,3.6%,53.6%,0.0%,55.6%,50.0%,66.7%
2019 W25 Sunderland QF,L vs Dart,0.90,0.72,39.4,2.1,8.9%,48.9%,2.3%,54.5%,40.0%,37.1%
2019 W25 Sunderland R16,W vs Eikeri,1.11,1.37,52.2,3.0,2.6%,66.7%,0.0%,63.9%,53.1%,31.0%
2019 W25 Sunderland R32,W vs Taylor,1.06,1.18,62.7,3.0,1.8%,56.1%,1.8%,58.9%,44.9%,50.0%
2019 W25 Bolton R32,L vs Ponchet,0.97,0.58,42.3,2.2,6.5%,48.4%,14.3%,64.3%,33.3%,18.5%
2025 (3 matches),,1.04,1.40,49.4,2.3,2.0%,67.7%,3.2%,54.8%,50.5%,53.8%
2024 (1 matches),,0.97,0.54,35.3,2.0,0.0%,40.7%,4.0%,44.0%,28.6%,36.0%
2023 (3 matches),,0.84,0.82,47.2,2.3,2.1%,56.8%,1.2%,50.0%,49.6%,41.5%
2019 (28 matches),,1.06,1.24,49.3,2.5,3.3%,58.7%,1.6%,57.4%,48.3%,49.8%
2017 (11 matches),,1.00,1.21,56.8,3.2,3.2%,60.0%,1.1%,58.3%,46.3%,52.6%
Career (54 matches),,1.03,1.16,51.4,2.7,2.7%,57.7%,1.6%,55.8%,48.5%,49.4%
