Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,2,0,2,0.0%,0,0,0,-,2018,2020,Q1,2,0.41,2.6%,11.5%,53.8%,40.5%,30.6%,35.9%,26.4%,15.4%,0.0%
Roland Garros,2,Clay,3,1,2,33.3%,0,0,0,-,2017,2019,Q2,1,0.69,0.0%,1.8%,75.4%,48.8%,35.7%,45.6%,37.3%,44.4%,25.0%
Wimbledon,2,Grass,3,1,2,33.3%,1,0,1,0.0%,2017,2019,Q2,2,0.94,0.0%,5.6%,68.1%,62.0%,32.4%,52.6%,44.4%,58.6%,50.0%
US Open,2,Hard,3,1,2,33.3%,1,0,1,0.0%,2017,2019,Q2,1,0.75,0.0%,3.1%,62.5%,45.0%,50.0%,46.9%,40.0%,33.3%,40.0%
Fed Cup,5,,7,3,4,42.9%,0,0,0,-,2013,2020,,3,0.94,4.7%,5.6%,60.3%,58.9%,38.7%,50.9%,46.0%,39.4%,51.7%
Istanbul,6,Clay,11,5,6,45.5%,3,2,1,66.7%,2009,2020,QF,10,0.97,2.9%,7.9%,60.5%,59.6%,43.3%,53.2%,45.4%,51.1%,49.5%
Moscow,2,Hard,2,0,2,0.0%,0,0,0,-,2017,2019,Q1,2,0.74,5.6%,4.4%,56.9%,67.0%,50.7%,60.0%,29.4%,53.3%,50.0%
Bucharest,3,Clay,4,1,3,25.0%,1,0,1,0.0%,2016,2019,Q2,4,0.92,2.2%,4.1%,68.9%,60.2%,26.2%,49.6%,46.1%,59.1%,43.8%
Bastad,2,Clay,4,2,2,50.0%,0,0,0,-,2017,2019,R16,4,0.94,3.5%,8.0%,54.9%,58.9%,38.2%,49.6%,47.2%,40.6%,45.5%
Limoges,2,Hard,3,1,2,33.3%,0,0,0,-,2016,2017,R16,3,0.90,5.3%,9.1%,50.4%,69.2%,40.5%,54.9%,40.7%,60.6%,44.4%
