Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Jurmala R32,L vs Paquet,36% (4/11),100% (4/4),2/6,70% (7/10),14% (1/7),3/4,0/0,1/1,0/0,1/1
2019 W25 Den Haag R32,L vs Pirazhenka,47% (8/17),100% (8/8),6/10,69% (11/16),0% (0/11),2/7,0/2,0/1,0/1,0/1
2019 W25 Rome R16,L vs Ce,57% (4/7),0% (0/4),0/4,75% (6/8),17% (1/6),0/0,0/0,0/1,0/0,0/1
2019 W25 Rome R32,W vs Burnett,78% (7/9),86% (6/7),2/3,33% (3/9),0% (0/3),2/4,0/1,0/0,0/0,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Potocnik,17% (1/6),0% (0/1),0/5,86% (6/7),0% (0/6),0/0,0/0,0/1,0/0,0/1
2019 W25 Santa Margherita Di Pula R32,W vs Dessolis,67% (6/9),100% (6/6),3/4,70% (7/10),43% (3/7),3/5,1/1,0/0,1/1,0/0
2018 Australian Open Q1,L vs Falconi,17% (1/6),0% (0/1),0/4,86% (6/7),0% (0/6),0/0,0/0,0/2,0/0,0/1
2017 Limoges R16,L vs Parmentier,33% (3/9),67% (2/3),2/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,1/1
2017 Limoges R32,W vs Gamiz,25% (4/16),75% (3/4),0/2,41% (7/17),71% (5/7),1/2,1/1,1/1,1/1,0/0
2017 Sant Cugat $25K R32,L vs Udvardy,67% (6/9),83% (5/6),3/6,80% (8/10),0% (0/8),1/5,0/1,1/2,0/0,0/1
2017 Poitiers $100K R16,L vs Wickmayer,22% (2/9),50% (1/2),1/4,44% (4/9),0% (0/4),1/1,0/0,1/1,0/0,0/0
2017 Gstaad R32,L vs Haas,56% (9/16),78% (7/9),5/7,44% (7/16),0% (0/7),2/5,0/1,1/1,0/0,0/0
2017 Izmir $60K R32,W vs Sezer,50% (4/8),100% (4/4),1/1,11% (1/9),0% (0/1),3/3,1/1,0/0,1/1,0/0
2017 Barcelona $60K QF,L vs Hesse,13% (1/8),0% (0/1),0/4,50% (4/8),0% (0/4),0/0,0/0,0/0,0/0,0/0
2017 Barcelona $60K R16,W vs Paigina,64% (7/11),86% (6/7),3/4,55% (6/11),33% (2/6),2/4,0/1,1/1,0/1,0/0
2017 Barcelona $60K R32,W vs Allertova,79% (11/14),100% (11/11),5/7,69% (9/13),11% (1/9),3/10,1/1,1/2,0/0,0/0
2017 Lleida $25K R32,L vs Ruse,29% (2/7),50% (1/2),0/5,100% (8/8),25% (2/8),0/1,0/0,1/2,0/0,1/2
2017 Istanbul QF,L vs Begu,50% (7/14),100% (7/7),4/7,54% (7/13),0% (0/7),1/5,0/0,0/0,0/0,0/0
2017 Istanbul R16,W vs Aksu,75% (6/8),83% (5/6),1/1,13% (1/8),0% (0/1),3/4,1/1,0/0,0/0,0/0
2017 Istanbul R32,W vs Pironkova,67% (6/9),100% (6/6),3/3,44% (4/9),25% (1/4),4/6,2/2,0/0,1/1,0/0
2019 (6 matches),,50.8%,80.0%,40.6%,66.7%,12.5%,50.0%,25.0%,25.0%,50.0%,25.0%
2018 (1 matches),,16.7%,0.0%,0.0%,85.7%,0.0%,-,-,0.0%,-,0.0%
2017 (39 matches),,54.0%,84.2%,47.5%,49.4%,25.9%,62.3%,75.7%,75.9%,78.9%,70.0%
2016 (29 matches),,53.8%,81.2%,41.7%,57.5%,20.7%,60.0%,83.3%,51.7%,81.8%,33.3%
2015 (21 matches),,54.1%,85.0%,42.0%,45.8%,17.3%,64.0%,57.9%,61.5%,60.0%,33.3%
Career (132 matches),,53.2%,81.4%,41.9%,51.4%,22.1%,62.4%,71.1%,55.6%,72.2%,37.8%
