Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,11,6,5,54.5%,15-10,60.0%,127-111,53.4%,5-1,83.3%,0,,,,,,,,,,,
Clay,24,16,8,66.7%,32-17,65.3%,251-182,58.0%,4-1,80.0%,0,,,,,,,,,,,
Semi-finals,3,0,3,0.0%,0-4,0.0%,16-26,38.1%,0-0,-,0,,,,,,,,,,,
Quarter-finals,8,3,5,37.5%,8-10,44.4%,79-86,47.9%,2-0,100.0%,0,,,,,,,,,,,
vs Righties,10,6,4,60.0%,13-8,61.9%,104-88,54.2%,2-0,100.0%,0,,,,,,,,,,,
