Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,8,4,4,50.0%,11-10,52.4%,107-100,51.7%,2-2,50.0%,0,,,,,,,,,,,,QF (2x)
2013,29,12,17,41.4%,29-35,45.3%,298-301,49.7%,3-4,42.9%,0,,,,,,,,,,,,QF (4x)
2012,37,24,13,64.9%,50-31,61.7%,406-345,54.1%,7-4,63.6%,0,,,,,,,,,,,,W (Troy AL 25K)
2011,27,21,6,77.8%,42-16,72.4%,297-203,59.4%,2-1,66.7%,0,,,,,,,,,,,,W (2x)
2010,27,18,9,66.7%,40-22,64.5%,317-237,57.2%,3-2,60.0%,0,,,,,,,,,,,,F (Lexington KY 50K)
2009,37,25,12,67.6%,57-32,64.0%,466-358,56.6%,6-5,54.5%,0,,,,,,,,,,,,W (Vancouver 75K)
2008,26,16,10,61.5%,36-22,62.1%,288-237,54.9%,3-3,50.0%,0,,,,,,,,,,,,F (Toronto 50K)
2007,51,37,14,72.5%,74-36,67.3%,583-406,58.9%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2006,41,30,11,73.2%,62-33,65.3%,487-413,54.1%,7-5,58.3%,0,,,,,,,,,,,,W (2x)
2005,35,21,14,60.0%,45-36,55.6%,397-340,53.9%,2-3,40.0%,0,,,,,,,,,,,,W (Rockford IL 25K)
2004,24,17,7,70.8%,35-16,68.6%,265-197,57.4%,3-2,60.0%,0,,,,,,,,,,,,W (Hamilton 25K)
2003,8,5,3,62.5%,11-7,61.1%,93-72,56.4%,2-1,66.7%,0,,,,,,,,,,,,SF (Hamilton 25K)
2002,12,8,4,66.7%,18-10,64.3%,146-120,54.9%,1-2,33.3%,0,,,,,,,,,,,,SF (Montreal 10K)
Career,362,238,124,65.7%,510-306,62.5%,4150-3329,55.5%,44-39,53.0%,0,,,,,,,,,,,,
