Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 Wimbledon R128,L vs Boulter,20,24,0.8,10.1%,12.1%,16,17,0.9,8.9%,9.5%,5.6%,2.8%,1.8,16.1%,9.0%
2017 Wimbledon R128,L vs Strycova,15,25,0.6,12.4%,20.7%,15,20,0.8,13.8%,18.3%,8.3%,5.5%,0.9,19.0%,21.5%
2017 Roland Garros R16,L vs Pliskova,23,30,0.8,13.7%,17.9%,21,24,0.9,13.9%,15.9%,9.9%,4.0%,0.6,13.1%,20.8%
2017 Roland Garros R32,W vs Duque Marino,18,62,0.3,8.0%,27.7%,18,58,0.3,8.4%,27.1%,6.5%,1.9%,0.5,11.2%,24.6%
2017 Roland Garros R64,W vs Pavlyuchenkova,27,19,1.4,13.1%,9.2%,25,15,1.7,12.8%,7.7%,9.7%,3.1%,1.4,23.8%,17.0%
2017 Roland Garros R128,W vs Safarova,13,12,1.1,13.0%,12.0%,12,11,1.1,13.0%,12.0%,8.7%,4.3%,0.4,9.0%,25.0%
2016 Roland Garros R64,L vs Stephens,14,19,0.7,9.4%,12.8%,13,19,0.7,9.0%,13.1%,7.6%,1.4%,1.4,13.4%,9.4%
2015 Roland Garros R128,L vs Razzano,13,44,0.3,7.8%,26.3%,10,37,0.3,6.7%,24.8%,4.0%,2.7%,0.4,11.4%,27.5%
Career (8 matches),,143,235,0.6,10.7%,17.6%,130,201,0.6,10.5%,16.3%,7.5%,3.0%,0.8,14.9%,19.0%
