Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,1,Hard,2,1,1,50.0%,1,0,1,0.0%,2026,2026,Q2,2,0.86,4.8%,2.2%,61.8%,74.8%,47.9%,64.5%,30.4%,63.6%,30.8%
US Open,1,Hard,2,1,1,50.0%,0,0,0,-,2025,2025,Q2,2,1.28,4.8%,4.8%,65.3%,76.5%,51.2%,67.7%,41.4%,50.0%,50.0%
