Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,1,0,1,0.0%,1-2,33.3%,15-19,44.1%,1-1,50.0%,1,81.3%,6.3%,5.0%,2.2%,66.2%,66.3%,44.7%,59.0%,23.7%,44.8%,0.58
Clay,4,1,3,25.0%,3-4,42.9%,29-34,46.0%,1-0,100.0%,3,77.4%,12.9%,1.6%,3.6%,68.4%,69.7%,50.8%,63.7%,33.2%,48.3%,0.91
Masters,3,1,2,33.3%,3-4,42.9%,29-34,46.0%,1-0,100.0%,3,77.4%,12.9%,1.6%,3.6%,68.4%,69.7%,50.8%,63.7%,33.2%,48.3%,0.91
Other Tours,2,0,2,0.0%,1-2,33.3%,15-19,44.1%,1-1,50.0%,1,81.3%,6.3%,5.0%,2.2%,66.2%,66.3%,44.7%,59.0%,23.7%,44.8%,0.58
Best of 3,5,1,4,20.0%,4-6,40.0%,44-53,45.4%,2-1,66.7%,4,78.7%,10.6%,3.0%,3.0%,67.5%,68.3%,48.1%,61.7%,30.1%,47.0%,0.79
vs Righties,5,1,4,20.0%,4-6,40.0%,44-53,45.4%,2-1,66.7%,4,78.7%,10.6%,3.0%,3.0%,67.5%,68.3%,48.1%,61.7%,30.1%,47.0%,0.79
