Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Tbilisi CH F,L vs Purtseladze,83% (10/12),0% (0/3),0/0,0/0,75% (3/4),1/3,0/1,17% (1/6),67% (4/6)
2025 Miami R64,L vs Dimitrov,100% (5/5),0% (0/2),0/0,0/0,57% (4/7),1/3,1/2,- (0/0),- (0/0)
2025 Miami R128,W vs Comesana,83% (10/12),50% (2/4),2/3,1/2,60% (3/5),1/1,0/0,91% (10/11),44% (4/9)
2024 Guangzhou CH R32,L vs Yunchaokete,83% (5/6),0% (0/2),0/0,0/0,43% (3/7),2/4,2/3,- (0/0),- (0/0)
2025 (3 matches),,86.2%,22.2%,66.7%,50.0%,62.5%,42.9%,33.3%,64.7%,53.3%
2024 (1 matches),,83.3%,0.0%,-,-,42.9%,50.0%,66.7%,-,-
Career (4 matches),,85.7%,18.2%,66.7%,50.0%,56.5%,45.5%,50.0%,64.7%,53.3%
