Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2015 WTA Finals RR,L vs Halep,0.92,0.36,41.7,2.0,3.7%,55.6%,0.0%,44.0%,18.2%,21.1%
2015 WTA Finals RR,W vs Radwanska,1.18,1.40,56.8,3.4,11.8%,58.8%,6.5%,77.4%,41.0%,35.3%
2015 WTA Finals RR,L vs Sharapova,0.92,0.66,47.9,3.1,3.3%,66.7%,4.0%,36.0%,27.3%,40.6%
2015 Moscow R16,W vs Saville,1.04,1.41,51.1,2.1,2.8%,58.3%,3.2%,64.5%,61.3%,43.3%
2015 Tianjin R32,L vs Kichenok,0.98,0.74,50.8,2.0,2.2%,57.8%,4.5%,45.5%,34.3%,39.4%
2015 Beijing R16,L vs Pavlyuchenkova,0.87,0.84,63.5,4.4,12.5%,52.5%,5.3%,63.2%,39.6%,42.2%
2015 Beijing R32,W vs Pereira,0.95,1.20,75.4,4.0,0.0%,56.8%,2.4%,56.1%,58.5%,51.3%
2015 Beijing R64,W vs Han,1.00,1.11,85.3,4.1,0.0%,56.9%,6.4%,51.1%,51.9%,50.0%
2015 US Open F,W vs Vinci,1.08,1.35,58.4,2.4,7.9%,57.9%,2.7%,67.6%,50.0%,42.9%
2015 US Open SF,W vs Halep,1.10,1.77,41.9,2.2,0.0%,60.0%,4.3%,65.2%,50.0%,71.4%
2015 US Open QF,W vs Kvitova,0.98,1.18,69.5,9.3,0.0%,61.7%,0.0%,58.1%,46.6%,50.0%
2015 US Open R16,W vs Stosur,1.08,1.59,51.8,2.5,13.3%,70.0%,10.7%,78.6%,38.2%,37.5%
2015 US Open R32,W vs Cetkovska,1.33,1.28,71.7,4.1,10.0%,52.5%,7.7%,56.4%,43.2%,44.4%
2015 US Open R64,W vs Niculescu,1.03,1.58,42.6,2.1,2.9%,57.1%,0.0%,63.6%,66.7%,54.5%
2015 US Open R128,W vs Gajdosova,1.03,1.50,45.5,2.1,8.3%,69.4%,3.2%,61.3%,52.4%,47.4%
2015 New Haven R32,L vs Rybarikova,1.06,0.77,57.3,4.5,4.8%,54.0%,5.1%,52.5%,36.4%,30.6%
2015 Cincinnati R32,L vs Bencic,0.98,0.50,43.0,2.0,0.0%,45.2%,7.4%,59.3%,23.1%,26.1%
2015 Cincinnati R64,W vs Cibulkova,1.07,1.33,57.1,2.5,9.8%,51.2%,7.5%,67.5%,45.7%,56.3%
2015 Toronto R32,L vs Williams,0.98,0.80,48.8,6.3,2.4%,48.8%,8.1%,43.2%,38.2%,50.0%
2015 Toronto R64,W vs Dabrowski,1.12,1.56,49.3,2.3,3.7%,63.0%,4.2%,62.5%,46.4%,58.3%
2015 (34 matches),,1.01,1.07,55.5,2.6,4.4%,58.9%,3.4%,56.5%,45.7%,43.8%
2014 (47 matches),,1.03,1.11,54.1,2.7,5.9%,57.6%,4.7%,57.9%,45.7%,45.8%
2013 (38 matches),,1.01,1.02,56.2,2.8,4.5%,54.8%,2.3%,53.0%,46.9%,45.7%
2012 (24 matches),,1.02,1.16,54.2,2.6,0.1%,58.0%,0.1%,55.6%,51.0%,47.3%
2011 (21 matches),,1.03,1.10,60.8,2.9,2.9%,57.7%,2.0%,57.3%,43.8%,47.1%
Career (166 matches),,1.02,1.09,56.1,2.8,4.1%,57.2%,2.8%,56.1%,46.5%,45.7%
