Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,12,Hard,25,13,12,52.0%,3,1,2,33.3%,2003,2015,QF,23,1.02,4.7%,5.6%,53.3%,65.6%,44.3%,55.7%,45.3%,50.8%,47.1%
Roland Garros,13,Clay,31,18,13,58.1%,5,2,3,40.0%,2003,2015,R16,28,1.10,2.1%,4.2%,55.5%,65.2%,42.7%,55.2%,49.5%,53.8%,47.3%
Wimbledon,15,Grass,34,19,15,55.9%,7,2,5,28.6%,2000,2015,R16,27,1.08,4.6%,5.2%,55.7%,70.0%,47.6%,60.0%,43.0%,63.9%,46.0%
US Open,12,Hard,42,31,11,73.8%,7,4,3,57.1%,2002,2015,W,34,1.15,5.0%,4.3%,53.7%,66.6%,47.9%,58.0%,48.2%,59.9%,52.6%
Olympics,2,,4,2,2,50.0%,1,0,1,0.0%,2008,2012,R16,3,1.12,2.5%,7.4%,54.3%,70.5%,41.9%,57.4%,47.8%,36.8%,46.9%
Fed Cup,9,,25,21,4,84.0%,6,5,1,83.3%,2003,2015,,4,1.02,5.5%,3.4%,64.3%,65.9%,43.6%,57.9%,42.7%,68.3%,57.1%
Rome,15,Clay,32,17,15,53.1%,9,3,6,33.3%,1999,2015,QF,22,0.99,3.6%,4.2%,58.5%,59.8%,44.1%,53.3%,46.5%,52.2%,54.4%
Palermo,13,Clay,37,25,12,67.6%,4,3,1,75.0%,1998,2013,W,13,1.29,2.4%,3.2%,61.9%,64.1%,50.8%,59.0%,53.0%,56.3%,51.6%
Indian Wells,13,Hard,30,18,12,60.0%,8,5,3,62.5%,2003,2015,W,25,1.08,4.9%,5.3%,55.6%,65.9%,48.9%,58.4%,45.1%,54.0%,44.2%
Miami,12,Hard,22,10,12,45.5%,7,4,3,57.1%,2003,2015,R16,14,0.98,3.9%,4.3%,55.5%,64.4%,44.2%,55.4%,43.7%,56.5%,40.0%
Acapulco,9,Clay,39,32,7,82.1%,6,3,3,50.0%,2003,2013,W,17,1.22,3.7%,4.6%,60.1%,66.3%,42.4%,56.7%,53.0%,55.3%,57.7%
New Haven,9,Hard,17,8,9,47.1%,3,2,1,66.7%,2010,2015,SF,12,1.13,5.3%,5.8%,54.3%,72.2%,48.6%,61.4%,43.4%,61.0%,43.8%
