Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2015 Singapore RR,W vs Radwanska,4.5,5.0,4.0,50.0%,50.0%,61.1%,57.1%,51.0%,10.3%,2.5,2.1,6.5,5.9
2015 Singapore RR,L vs Halep,5.7,5.0,6.6,38.2%,28.6%,40.9%,37.5%,58.4%,11.1%,-9.5,-7.4,-11.5,-13.4
2015 Moscow R16,W vs Saville,4.6,4.5,4.8,62.9%,48.3%,45.5%,66.7%,68.4%,2.5%,14.0,8.7,-6.0,-8.2
2015 Beijing R32,W vs Pereira,5.3,4.9,5.7,61.6%,60.0%,44.0%,44.4%,54.0%,5.4%,4.5,2.2,-7.0,-4.1
2015 US Open F,W vs Vinci,5.6,6.0,5.3,53.7%,45.0%,61.3%,65.2%,42.1%,4.8%,7.5,5.2,9.5,4.9
2015 US Open SF,W vs Halep,6.0,5.5,6.5,67.6%,63.2%,53.8%,54.2%,54.0%,6.1%,9.5,7.7,4.5,4.3
2015 US Open QF,W vs Kvitova,3.4,3.4,3.4,56.3%,48.0%,50.0%,50.0%,52.6%,7.8%,7.5,6.5,11.0,9.5
2015 Eastbourne R32,L vs Kuznetsova,2.9,3.2,2.6,41.9%,44.4%,37.5%,66.7%,48.9%,8.7%,3.0,5.1,-4.0,-6.6
2015 Roland Garros R16,L vs Muguruza,5.0,4.5,5.3,54.1%,46.4%,40.0%,23.5%,54.1%,5.9%,8.5,6.6,2.5,2.3
2015 Rome R64,L vs Svitolina,5.2,5.4,5.0,45.8%,40.6%,42.9%,33.3%,43.7%,4.2%,-1.0,-1.0,-1.5,-1.1
2015 Marrakech R16,W vs Siegemund,3.8,3.6,3.9,54.8%,45.8%,65.2%,54.5%,61.6%,9.0%,13.5,7.5,4.0,3.6
2015 Miami R16,L vs Halep,6.0,6.1,5.8,47.6%,41.3%,47.6%,41.7%,57.9%,6.5%,-5.0,-2.5,-12.0,-8.3
2015 Indian Wells R64,W vs Brengle,5.4,5.5,5.4,52.0%,51.4%,66.7%,73.3%,50.9%,10.1%,13.0,9.5,-3.0,-2.5
2015 Doha R32,W vs Kuznetsova,4.3,4.2,4.4,55.1%,45.0%,53.6%,46.7%,48.7%,10.6%,14.5,10.4,11.0,7.9
2014 Sofia F,L vs Petkovic,4.9,5.4,4.4,49.5%,46.3%,62.5%,40.7%,58.9%,7.6%,11.5,5.5,-3.5,-2.5
2014 Sofia SF,W vs Suarez Navarro,5.0,4.7,5.4,59.6%,47.5%,54.5%,61.9%,63.9%,6.8%,0.5,0.3,8.0,8.3
2014 Sofia RR,L vs Muguruza,3.7,3.7,3.6,47.7%,48.9%,38.9%,45.5%,60.9%,7.5%,6.0,3.6,1.5,1.6
2014 US Open QF,L vs Williams,3.0,3.0,2.9,43.2%,39.3%,33.3%,0.0%,56.0%,9.1%,-4.0,-6.1,1.0,2.0
2014 Indian Wells F,W vs Radwanska,4.3,4.7,3.9,60.7%,52.0%,61.5%,63.6%,38.1%,6.9%,3.5,4.9,-2.0,-1.7
2014 Australian Open R32,W vs Barthel,2.7,2.4,3.0,54.8%,57.7%,60.0%,100.0%,42.6%,25.7%,13.0,27.1,2.0,3.8
Career (26 matches),,4.8,4.8,4.7,53.2%,47.7%,48.2%,49.8%,52.8%,7.7%,5.0,3.5,0.7,0.6
