Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,4,3,1,75.0%,7-3,70.0%,54-38,58.7%,1-1,50.0%,0,,,,,,,,,,,,SF (Biella 100K)
2004,7,6,1,85.7%,12-5,70.6%,92-65,58.6%,1-0,100.0%,0,,,,,,,,,,,,W (Cuneo 50K)
2003,5,2,3,40.0%,5-6,45.5%,53-50,51.5%,0-2,0.0%,0,,,,,,,,,,,,QF (Dubai 75K)
2002,56,43,13,76.8%,92-44,67.6%,712-530,57.3%,5-5,50.0%,0,,,,,,,,,,,,W (4x)
2001,27,12,15,44.4%,28-36,43.8%,271-299,47.5%,3-3,50.0%,0,,,,,,,,,,,,F (Alghero 25K)
2000,19,7,12,36.8%,18-27,40.0%,199-234,46.0%,3-5,37.5%,0,,,,,,,,,,,,QF (3x)
1999,29,21,8,72.4%,40-21,65.6%,310-236,56.8%,5-1,83.3%,0,,,,,,,,,,,,W (2x)
1998,12,7,5,58.3%,14-12,53.8%,118-109,52.0%,1-1,50.0%,0,,,,,,,,,,,,QF (3x)
1997,5,2,3,40.0%,2-5,28.6%,26-37,41.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,164,103,61,62.8%,218-159,57.8%,1835-1598,53.5%,19-19,50.0%,0,,,,,,,,,,,,
