Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 United Cup RR,L vs Swiatek,40% (6/15),54% (7/13),1/2,0/0,56% (10/18),0/2,0/1,- (0/0),- (0/0)
2025 Hong Kong R16,L vs Fernandez,80% (4/5),50% (1/2),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2025 Tokyo R16,L vs Mboko,20% (2/10),0% (0/1),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2025 Beijing QF,L vs Gauff,57% (4/7),43% (3/7),0/0,0/0,44% (4/9),0/2,0/1,- (0/0),- (0/0)
2025 Beijing R32,W vs Rybakina,40% (6/15),35% (7/20),2/4,1/3,22% (2/9),1/2,0/0,- (0/0),- (0/0)
2025 Beijing R64,W vs Jovic,39% (9/23),67% (8/12),2/3,1/1,63% (12/19),1/2,0/0,- (0/0),- (0/0)
2025 Seoul R16,L vs Tauson,57% (4/7),80% (4/5),0/0,0/0,33% (3/9),3/5,3/4,40% (2/5),33% (2/6)
2025 Seoul R32,W vs Krueger,67% (8/12),36% (4/11),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2025 Cleveland R16,W vs Kudermetova,63% (5/8),64% (7/11),2/6,1/5,17% (1/6),0/0,0/0,- (0/0),- (0/0)
2025 Roland Garros R64,L vs Mboko,71% (5/7),50% (3/6),0/0,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2025 Stuttgart R32,L vs Paolini,14% (1/7),67% (2/3),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2025 Indian Wells R64,L vs Dolehide,53% (9/17),25% (1/4),0/0,0/0,78% (7/9),3/5,3/4,20% (1/5),40% (2/5)
2025 Dubai R32,L vs Paolini,57% (4/7),60% (3/5),0/0,0/0,33% (3/9),1/3,1/2,- (0/0),- (0/0)
2025 Australian Open R16,L vs Swiatek,20% (1/5),0% (0/2),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2025 Australian Open R32,W vs Cristian,79% (11/14),36% (5/14),2/3,1/2,63% (5/8),0/1,0/0,- (0/0),- (0/0)
2025 Australian Open R128,W vs Birrell,83% (5/6),64% (7/11),2/3,1/2,40% (2/5),0/0,0/0,- (0/0),- (0/0)
2024 US Open R128,L vs Bouzkova,73% (8/11),63% (5/8),1/1,0/0,14% (1/7),1/3,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,L vs Burel,75% (6/8),0% (0/2),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2023 US Open R64,L vs Bronzetti,25% (2/8),43% (3/7),0/0,0/0,36% (4/11),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Montgomery,89% (8/9),36% (4/11),2/6,1/5,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2026 (1 matches),,40.0%,53.8%,50.0%,-,55.6%,0.0%,0.0%,-,-
2025 (15 matches),,52.0%,48.2%,57.1%,42.9%,46.6%,36.4%,47.1%,30.0%,36.4%
2024 (2 matches),,73.7%,50.0%,100.0%,-,43.8%,20.0%,0.0%,-,-
2023 (4 matches),,67.6%,36.8%,50.0%,33.3%,55.9%,0.0%,0.0%,-,-
2022 (3 matches),,42.9%,37.1%,28.6%,100.0%,23.1%,28.6%,33.3%,-,-
Career (31 matches),,53.3%,46.6%,55.3%,45.8%,46.8%,34.3%,37.5%,30.0%,36.4%
