Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 United Cup RR,L vs Swiatek,25,41,0.6,13.0%,21.2%,25,35,0.7,14.0%,19.6%,6.1%,7.8%,0.7,14.5%,21.2%
2025 Hong Kong R16,L vs Fernandez,7,11,0.6,7.0%,11.0%,7,9,0.8,7.5%,9.7%,5.4%,2.2%,1.3,23.0%,18.0%
2025 Tokyo R16,L vs Mboko,12,21,0.6,13.0%,22.8%,12,20,0.6,14.3%,23.8%,7.1%,7.1%,1.9,14.1%,7.6%
2025 Tokyo R32,W vs Boulter,11,9,1.2,13.8%,11.3%,11,7,1.6,14.9%,9.5%,9.5%,5.4%,0.7,16.3%,22.5%
2025 Beijing QF,L vs Gauff,14,35,0.4,11.4%,28.5%,13,32,0.4,11.6%,28.6%,3.6%,8.0%,0.6,11.4%,20.3%
2025 Beijing R32,W vs Rybakina,21,36,0.6,11.2%,19.1%,20,31,0.6,11.8%,18.3%,8.9%,3.0%,0.6,17.6%,27.1%
2025 Beijing R64,W vs Jovic,34,56,0.6,16.3%,26.9%,33,46,0.7,17.1%,23.8%,11.4%,5.2%,0.5,10.6%,21.2%
2025 Seoul R16,L vs Tauson,16,36,0.4,12.5%,28.1%,15,30,0.5,13.3%,26.5%,7.1%,6.2%,0.8,15.6%,20.3%
2025 Seoul R32,W vs Krueger,15,21,0.7,12.0%,16.8%,15,18,0.8,13.5%,16.2%,10.8%,2.7%,0.6,16.0%,28.8%
2025 Cleveland R16,W vs Kudermetova,10,12,0.8,7.9%,9.4%,10,8,1.3,9.1%,7.3%,5.5%,3.6%,0.5,14.2%,30.7%
2025 Roland Garros R64,L vs Mboko,13,21,0.6,10.4%,16.8%,13,18,0.7,11.2%,15.5%,6.9%,4.3%,0.7,17.6%,24.0%
2025 Stuttgart R32,L vs Paolini,10,21,0.5,10.0%,21.0%,9,17,0.5,9.8%,18.5%,5.4%,4.3%,0.6,9.0%,16.0%
2025 Indian Wells R64,L vs Dolehide,17,32,0.5,11.3%,21.2%,17,23,0.7,12.5%,16.9%,7.4%,4.4%,0.4,9.3%,23.8%
2025 Dubai R32,L vs Paolini,14,24,0.6,12.1%,20.7%,14,21,0.7,12.5%,18.8%,8.0%,4.5%,0.8,10.3%,13.8%
2025 Australian Open R16,L vs Swiatek,7,16,0.4,8.1%,18.6%,7,14,0.5,8.9%,17.7%,8.9%,0.0%,1.6,30.2%,18.6%
2025 Australian Open R32,W vs Cristian,34,40,0.9,19.1%,22.5%,34,39,0.9,20.0%,22.9%,10.0%,9.4%,0.5,10.1%,20.8%
2025 Australian Open R128,W vs Birrell,20,20,1.0,21.3%,21.3%,18,16,1.1,21.4%,19.0%,13.1%,8.3%,0.2,4.3%,19.1%
2024 US Open R128,L vs Bouzkova,21,38,0.6,14.2%,25.7%,20,35,0.6,14.5%,25.4%,10.1%,4.3%,0.5,6.8%,13.5%
2024 Wimbledon R128,L vs Burel,6,29,0.2,5.5%,26.4%,5,25,0.2,5.4%,27.2%,4.3%,1.1%,0.9,16.4%,18.2%
2023 US Open R64,L vs Bronzetti,17,29,0.6,14.9%,25.4%,16,24,0.7,16.0%,24.0%,12.0%,4.0%,0.7,8.8%,13.2%
Career (26 matches),,436,714,0.6,12.7%,20.8%,422,614,0.7,13.4%,19.5%,8.3%,5.0%,0.6,13.1%,20.4%
