Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,4,Hard,15,10,5,66.7%,1,0,1,0.0%,2023,2026,R16,15,1.14,1.3%,3.9%,69.4%,62.4%,49.2%,58.4%,47.5%,56.5%,46.5%
Roland Garros,3,Clay,7,4,3,57.1%,1,0,1,0.0%,2023,2025,R64,7,1.07,1.4%,6.1%,69.6%,59.0%,48.8%,55.9%,47.3%,61.1%,49.3%
Wimbledon,4,Grass,9,5,4,55.6%,0,0,0,-,2022,2025,R64,9,1.04,2.1%,5.2%,69.7%,61.7%,43.8%,56.2%,45.6%,53.2%,48.1%
US Open,4,Hard,14,10,4,71.4%,1,1,0,100.0%,2022,2025,R64,14,1.24,1.8%,4.9%,71.8%,62.2%,44.8%,57.3%,53.0%,57.3%,51.9%
Miami,3,Hard,5,2,3,40.0%,0,0,0,-,2023,2026,R128,5,0.93,0.8%,6.3%,64.9%,59.9%,32.8%,50.4%,46.3%,52.8%,38.9%
Beijing,2,Hard,8,6,2,75.0%,0,0,0,-,2023,2025,QF,8,1.13,1.2%,6.8%,65.8%,59.7%,43.4%,54.1%,51.7%,47.8%,48.5%
Seoul,2,Hard,4,2,2,50.0%,1,0,1,0.0%,2023,2025,R16,4,0.97,0.5%,6.7%,64.8%,58.8%,39.2%,51.9%,46.8%,56.3%,46.4%
Berlin,2,Grass,2,0,2,0.0%,1,0,1,0.0%,2022,2025,R32,2,0.79,0.0%,6.3%,64.3%,52.2%,41.2%,48.3%,41.0%,35.3%,37.5%
Madrid,2,Clay,3,1,2,33.3%,0,0,0,-,2023,2025,R64,3,0.95,2.5%,5.7%,63.1%,54.5%,40.0%,49.2%,48.5%,38.9%,42.9%
Stuttgart,2,Clay,5,3,2,60.0%,0,0,0,-,2022,2025,R16,5,0.93,0.8%,4.4%,70.5%,51.2%,46.3%,49.7%,46.8%,23.7%,43.1%
