Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Bouzkova,81.5,83.6,5.3,84.7,84.3,93,68,74.5,3.1,75.8,78.0,81,67
2023 US Open R64,L vs Bronzetti,84.8,86.4,4.9,88.9,83.4,95,77,80.6,3.8,81.0,82.0,89,74
2023 US Open R128,W vs Montgomery,86.4,88.0,5.8,88.4,85.4,98,68,82.8,2.9,83.0,,90,79
Career (3 matches),,83.8,85.5,5.3,86.6,84.3,98,68,78.8,3.3,78.6,80.0,90,67
