Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
1988 WTA Tour Championships F,L vs Sabatini,80.6%,49.4%,14.3%,8/6,1.95,2.7%,72.3%,47.1%,23.4%,2.07,2.2%,88.2%,51.1%,5.9%,1.76,3.4%
1988 Wimbledon SF,L vs Graf,66.0%,41.9%,36.2%,11/6,2.25,19.5%,63.3%,42.1%,46.7%,2.19,24.2%,80.0%,41.7%,20.0%,2.51,0.0%
1987 Wimbledon SF,L vs Graf,70.2%,42.4%,29.8%,8/6,2.37,41.0%,70.6%,41.7%,26.5%,2.18,48.3%,81.8%,44.4%,45.5%,2.92,20.0%
1983 US Open SF,L vs Navratilova,69.0%,44.8%,33.3%,1/13,1.99,32.5%,73.3%,45.5%,30.0%,2.00,33.3%,63.6%,42.9%,45.5%,1.95,30.8%
1982 US Open SF,L vs Mandlikova,57.1%,50.0%,15.6%,2/10,1.86,77.8%,73.5%,40.0%,32.4%,1.75,85.3%,86.4%,63.2%,4.5%,2.06,65.0%
1981 Perth R16,W vs Pfaff,66.7%,63.2%,7.0%,2/2,1.39,12.9%,71.8%,60.7%,7.7%,1.45,15.0%,71.4%,70.0%,7.1%,1.27,9.1%
1981 Wimbledon SF,L vs Evert,86.0%,37.2%,16.0%,6/2,2.24,16.0%,86.5%,31.3%,21.6%,2.09,21.2%,100.0%,54.5%,0.0%,2.52,5.9%
1978 US Open F,L vs Evert,87.8%,40.3%,12.2%,9/1,2.36,20.0%,90.9%,41.7%,15.2%,1.91,23.5%,92.3%,33.3%,0.0%,3.12,14.3%
Career (8 matches),,73.8%,46.1%,18.6%,50.5%,2.07,27.0%,77.0%,43.4%,23.7%,1.98,30.9%,84.5%,51.2%,12.2%,2.24,19.4%
