Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Roger Federer [SUI],0,15,0.0%,4,0,4,0.0%,2002,2015,15,0.70,2.6%,3.4%,65.1%,62.1%,47.5%,57.0%,29.9%,46.9%,26.9%
13,David Nalbandian [ARG],5,8,38.5%,6,2,4,33.3%,2002,2013,13,0.91,3.6%,2.7%,60.4%,61.6%,46.0%,55.5%,40.5%,53.9%,39.7%
11,Feliciano Lopez [ESP],7,4,63.6%,8,5,3,62.5%,2001,2013,10,1.09,5.9%,1.3%,68.6%,71.8%,56.8%,67.1%,35.8%,62.5%,27.3%
10,Olivier Rochus [BEL],3,7,30.0%,6,2,4,33.3%,2002,2009,10,0.87,6.0%,3.2%,62.8%,62.4%,39.4%,53.9%,40.0%,53.7%,42.0%
9,Benjamin Becker [GER],6,3,66.7%,5,4,1,80.0%,2006,2014,9,1.05,5.5%,3.3%,64.5%,73.1%,49.6%,64.8%,36.9%,55.6%,42.1%
9,Florian Mayer [GER],5,4,55.6%,3,2,1,66.7%,2005,2014,9,0.99,3.0%,3.2%,66.3%,68.6%,47.2%,61.4%,38.2%,57.4%,48.1%
9,Tommy Robredo [ESP],1,8,11.1%,3,1,2,33.3%,2000,2012,8,0.83,1.8%,2.2%,65.4%,66.0%,43.1%,58.1%,34.9%,58.5%,34.1%
9,Radek Stepanek [CZE],4,5,44.4%,5,3,2,60.0%,2003,2012,9,1.00,3.0%,2.7%,66.3%,65.4%,49.6%,60.1%,40.0%,50.8%,38.5%
9,Rainer Schuettler [GER],5,4,55.6%,2,1,1,50.0%,2001,2009,9,1.08,4.0%,2.6%,64.0%,70.2%,45.9%,61.5%,41.8%,47.7%,42.4%
8,Jo Wilfried Tsonga [FRA],2,6,25.0%,3,0,3,0.0%,2007,2015,8,0.79,2.5%,2.6%,60.4%,69.9%,50.0%,62.0%,30.1%,47.6%,41.9%
8,Fernando Verdasco [ESP],3,5,37.5%,2,1,1,50.0%,2003,2014,8,0.99,2.9%,3.1%,61.4%,67.5%,47.7%,59.8%,39.6%,64.2%,37.7%
8,Rafael Nadal [ESP],0,8,0.0%,0,0,0,-,2005,2014,8,0.68,2.2%,2.6%,64.2%,60.9%,37.2%,52.4%,32.5%,50.6%,29.4%
8,Tomas Berdych [CZE],1,7,12.5%,2,1,1,50.0%,2007,2013,8,0.69,2.7%,3.5%,65.2%,61.9%,46.6%,56.6%,29.8%,55.4%,32.0%
8,Florent Serra [FRA],3,5,37.5%,5,2,3,40.0%,2005,2013,7,1.00,5.2%,2.7%,63.2%,64.4%,51.2%,59.5%,40.4%,53.3%,32.1%
8,Richard Gasquet [FRA],2,6,25.0%,2,2,0,100.0%,2002,2013,6,0.92,3.4%,2.6%,64.7%,69.3%,46.3%,61.2%,35.8%,50.0%,37.5%
