Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2015 US Open R128,L vs Tsonga,95.6,110.8,10.3,,,124,83,82.7,5.9,,,100,68
2015 Wimbledon R64,L vs Djokovic,104.6,114.3,10.7,,,127,80,83.1,7.8,,,97,66
2015 Wimbledon R128,W vs Hewitt,102.2,111.7,7.9,,,125,89,80.1,5.0,,,97,69
2015 Roland Garros R128,L vs Djokovic,98.2,112.9,12.3,,,128,85,79.4,5.4,,,90,66
2015 Australian Open R32,L vs Wawrinka,104.0,113.5,9.9,,,126,88,81.6,4.3,,,90,74
2014 Wimbledon R64,L vs Isner,108.9,114.9,6.5,,,126,92,87.3,5.9,,,103,78
2014 Roland Garros R64,L vs Janowicz,103.3,111.8,11.7,,,128,75,82.7,7.1,,,101,68
2014 Australian Open R64,L vs Fognini,98.0,,,,,123,,,,,,,66
2013 Roland Garros R64,L vs Tsonga,100.5,,,,,126,,,,,,,70
2013 Roland Garros R128,W vs Mathieu,102.9,,,,,124,,,,,,,72
2013 Australian Open R128,W vs Haas,97.8,,,,,127,,,,,,,68
2012 US Open R64,L vs Isner,96.3,,,,,127,,,,,,,68
2012 Wimbledon R128,W vs Lopez,100.1,,,,,126,,,,,,,65
2012 Roland Garros R64,L vs Murray,101.0,,,,,125,,,,,,,73
2012 Australian Open R128,L vs Nalbandian,97.5,,,,,124,,,,,,,70
2011 US Open R128,L vs Verdasco,98.1,112.9,14.0,,,127,74,78.4,7.9,,,100,61
2011 Roland Garros R128,L vs Ferrer,109.3,118.1,6.7,,,126,103,84.7,5.3,,,101,78
2011 Australian Open R128,L vs Ferrer,103.6,115.6,9.1,,,128,80,85.2,8.3,,,107,68
Career (18 matches),,101.2,113.5,9.7,,,128,74,82.0,6.4,,,107,61
