Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,14,Hard,31,17,14,54.8%,16,12,4,75.0%,2002,2015,QF,31,1.01,3.8%,2.5%,66.5%,67.4%,49.9%,61.6%,39.0%,62.2%,40.5%
Roland Garros,12,Clay,28,16,12,57.1%,18,7,11,38.9%,2002,2015,R16,25,0.96,3.6%,3.0%,65.1%,66.4%,48.1%,60.0%,38.4%,60.3%,43.3%
Wimbledon,12,Grass,26,14,12,53.8%,19,11,8,57.9%,2002,2015,QF,26,0.96,4.8%,2.6%,66.1%,69.6%,52.2%,63.7%,34.9%,63.9%,42.0%
US Open,15,Hard,27,12,15,44.4%,12,7,5,58.3%,2001,2015,QF,24,0.93,4.4%,3.4%,60.4%,69.1%,50.8%,61.9%,35.4%,60.3%,40.5%
Olympics,3,,5,2,3,40.0%,0,0,0,-,2004,2012,R32,3,1.06,2.0%,2.0%,67.8%,68.1%,46.9%,61.3%,41.1%,60.9%,30.8%
Davis Cup,18,,59,48,11,81.4%,20,12,8,60.0%,1999,2016,,3,1.44,3.8%,1.0%,66.1%,75.9%,57.1%,69.6%,43.8%,84.2%,50.0%
Stockholm,16,Hard,42,26,16,61.9%,16,8,8,50.0%,2000,2015,F,40,1.09,5.5%,2.8%,64.6%,69.6%,51.9%,63.3%,39.9%,62.0%,46.8%
Miami Masters,13,Hard,24,11,13,45.8%,5,3,2,60.0%,2002,2015,R16,24,1.02,3.7%,2.5%,63.1%,67.1%,48.8%,60.3%,40.5%,59.8%,41.1%
Monte Carlo Masters,12,Clay,24,12,12,50.0%,6,5,1,83.3%,2003,2015,QF,21,0.99,2.1%,2.5%,68.8%,61.2%,52.2%,58.4%,41.3%,58.2%,42.2%
Indian Wells Masters,12,Hard,24,12,12,50.0%,10,4,6,40.0%,2003,2015,QF,24,1.01,3.3%,3.1%,63.5%,66.3%,46.6%,59.1%,41.2%,59.9%,39.9%
Tokyo,11,Hard,21,10,11,47.6%,13,7,6,53.8%,2004,2015,SF,19,1.00,5.2%,2.3%,67.1%,66.4%,55.8%,62.9%,37.3%,63.8%,37.3%
Barcelona,10,Clay,20,10,10,50.0%,4,3,1,75.0%,2002,2012,QF,20,0.97,2.3%,1.7%,67.6%,62.6%,45.8%,57.1%,41.6%,59.9%,35.5%
