Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2014 Madrid R16,L vs Nadal,2.0%,0.0%,11.7%,58.3%,14.8%,23.1%,0.0%,8.7%,20.0%,0.0%,-,-53,-61
2014 Brisbane R16,L vs Federer,0.0%,-,5.1%,50.0%,16.9%,20.0%,25.0%,7.5%,20.0%,0.0%,-,-49,-29
2013 Dusseldorf SF,W vs Sijsling,2.2%,0.0%,9.3%,64.7%,10.1%,21.6%,4.8%,2.5%,8.0%,0.3%,0.0%,-113,-106
2013 Brisbane R16,L vs Dolgopolov,2.3%,0.0%,5.1%,50.0%,11.1%,22.2%,16.7%,5.5%,20.0%,0.6%,100.0%,-59,-60
2012 Olympics R32,L vs Murray,0.0%,-,11.7%,75.0%,11.1%,12.5%,0.0%,0.0%,0.0%,0.0%,-,-59,-26
2011 Doha R16,L vs Davydenko,3.4%,50.0%,5.8%,62.5%,9.7%,12.0%,11.1%,9.7%,7.7%,0.8%,0.0%,-46,-10
2008 Australian Open QF,L vs Nadal,3.4%,33.3%,18.6%,55.9%,11.0%,18.8%,0.0%,8.4%,26.1%,0.0%,-,-67,-54
2007 Basel F,L vs Federer,2.1%,100.0%,7.5%,87.5%,6.2%,21.4%,0.0%,7.7%,0.0%,0.6%,0.0%,-56,-54
2005 US Open QF,L vs Hewitt,1.6%,0.0%,8.2%,60.0%,9.3%,6.5%,18.2%,9.0%,22.2%,0.7%,66.7%,-50,-61
2003 Munich F,L vs Federer,2.2%,100.0%,9.4%,66.7%,8.8%,26.7%,0.0%,7.8%,9.1%,0.5%,100.0%,-79,-78
Career (10 matches),,1.9%,30.8%,9.6%,62.3%,10.6%,17.3%,9.4%,7.0%,15.1%,0.4%,44.4%,-65,-57
