Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2015,4,3,1,75.0%,7-4,63.6%,63-51,55.3%,1-1,50.0%,4,80.7%,29.1%,1.5%,1.8%,65.3%,72.4%,48.1%,64.0%,39.4%,51.9%,1.09,SF (Tampere)
2014,6,4,2,66.7%,9-5,64.3%,73-62,54.1%,1-2,33.3%,6,82.1%,26.2%,5.9%,5.2%,59.1%,74.8%,47.5%,63.7%,39.5%,51.6%,1.09,F (Tampere)
2013,6,5,1,83.3%,10-3,76.9%,74-49,60.2%,1-1,50.0%,6,79.0%,40.7%,5.0%,3.6%,64.0%,68.1%,50.7%,61.8%,45.7%,54.0%,1.20,W (Helsinki)
2012,5,4,1,80.0%,8-3,72.7%,61-38,61.6%,0-1,0.0%,5,83.7%,40.8%,5.3%,1.7%,70.0%,69.3%,51.6%,64.0%,43.1%,53.3%,1.20,F (Helsinki)
2011,3,2,1,66.7%,4-2,66.7%,31-24,56.4%,0-0,-,3,75.0%,37.0%,0.5%,2.6%,77.7%,60.7%,48.8%,58.0%,43.2%,50.7%,1.03,SF (Le Gosier)
2010,11,9,2,81.8%,17-7,70.8%,130-98,57.0%,0-1,0.0%,11,78.3%,36.3%,3.0%,2.3%,74.0%,68.8%,47.5%,63.3%,43.7%,53.3%,1.19,W (Marrakech)
2009,20,15,5,75.0%,33-15,68.8%,258-194,57.1%,4-3,57.1%,0,,,,,,,,,,,,W (Jersey2)
2008,5,3,2,60.0%,7-5,58.3%,65-66,49.6%,3-0,100.0%,0,,,,,,,,,,,,SF (Helsinki)
2005,13,9,4,69.2%,21-12,63.6%,165-136,54.8%,1-1,50.0%,0,,,,,,,,,,,,W (Prostejov)
2004,8,4,4,50.0%,8-10,44.4%,88-86,50.6%,0-3,0.0%,0,,,,,,,,,,,,QF (Bratislava)
2003,2,1,1,50.0%,2-2,50.0%,22-24,47.8%,2-0,100.0%,0,,,,,,,,,,,,R16 (Helsinki2)
2002,12,11,1,91.7%,21-5,80.8%,152-101,60.1%,3-0,100.0%,0,,,,,,,,,,,,W (2x)
2001,50,38,12,76.0%,82-34,70.7%,624-458,57.7%,5-4,55.6%,0,,,,,,,,,,,,W (4x)
2000,14,8,6,57.1%,14-15,48.3%,134-134,50.0%,1-0,100.0%,0,,,,,,,,,,,,SF (2x)
Career,159,116,43,73.0%,243-122,66.6%,1940-1521,56.1%,22-17,56.4%,35,79.9%,34.8%,3.7%,2.9%,68.0%,69.5%,48.8%,62.9%,42.5%,52.7%,1.15,
