Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Stockholm R16,W vs Berrettini,27% (3/11),33% (1/3),0/0,18% (2/11),100% (2/2),0/0,0/0,2/2,0/0,0/0
2024 US Open R128,L vs Comesana,33% (7/21),57% (4/7),0/5,32% (6/19),17% (1/6),2/4,1/1,1/1,0/0,1/1
2024 Wimbledon R128,L vs Fils,22% (4/18),25% (1/4),0/3,33% (6/18),33% (2/6),1/1,1/1,2/3,0/0,0/1
2023 Basel R32,W vs Hassan,30% (3/10),67% (2/3),0/0,10% (1/10),100% (1/1),2/2,1/1,0/0,1/1,0/0
2023 US Open R16,L vs Fritz,19% (3/16),33% (1/3),1/3,19% (3/16),0% (0/3),1/1,0/0,3/3,0/0,0/0
2023 US Open R32,W vs Bonzi,28% (7/25),100% (7/7),1/7,46% (11/24),36% (4/11),1/5,0/2,2/2,0/0,0/0
2023 US Open R64,W vs Tsitsipas,29% (8/28),75% (6/8),3/4,21% (6/29),33% (2/6),6/6,2/2,5/5,1/1,2/2
2023 US Open R128,W vs Popyrin,44% (8/18),50% (4/8),0/2,26% (5/19),60% (3/5),4/4,3/4,0/0,1/2,0/0
2023 Wimbledon R64,L vs Tiafoe,20% (3/15),0% (0/3),0/3,33% (5/15),40% (2/5),0/0,0/0,3/3,0/0,0/0
2023 Wimbledon R128,W vs Popyrin,42% (10/24),60% (6/10),1/3,25% (6/24),33% (2/6),6/6,3/3,2/3,1/1,1/1
2019 M25 Oberentfelden R32,L vs Lenz,0% (0/10),- (0/0),0/1,20% (2/10),0% (0/2),0/0,0/0,2/3,0/0,2/2
2024 (3 matches),,28.0%,42.9%,0.0%,29.2%,35.7%,60.0%,100.0%,83.3%,-,50.0%
2023 (7 matches),,30.9%,61.9%,27.3%,27.0%,37.8%,83.3%,75.0%,93.8%,80.0%,100.0%
2019 (1 matches),,0.0%,-,0.0%,20.0%,0.0%,-,-,66.7%,-,100.0%
Career (11 matches),,28.6%,57.1%,19.4%,27.2%,35.8%,79.3%,78.6%,88.0%,80.0%,85.7%
