Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Stockholm R16,W vs Berrettini,1.21,1.26,62.1,3.4,4.5%,72.7%,9.8%,61.0%,41.0%,26.5%
2024 US Open R128,L vs Comesana,0.93,0.84,48.5,5.5,7.7%,55.4%,3.4%,65.5%,39.7%,32.4%
2024 Wimbledon R128,L vs Fils,0.85,0.66,29.9,2.0,10.7%,66.1%,10.2%,61.2%,29.3%,26.9%
2023 Basel R32,W vs Hassan,1.30,1.54,43.8,2.3,5.3%,68.4%,5.9%,70.6%,31.3%,41.4%
2023 US Open R16,L vs Fritz,0.84,0.69,35.2,2.5,10.0%,62.0%,19.0%,66.7%,30.2%,28.9%
2023 US Open R32,W vs Bonzi,1.27,1.20,45.3,3.7,8.2%,55.3%,9.2%,63.2%,41.6%,35.4%
2023 US Open R64,W vs Tsitsipas,1.05,1.12,60.7,24.5,3.1%,61.5%,9.3%,73.3%,39.2%,30.3%
2023 US Open R128,W vs Popyrin,1.07,1.58,27.2,2.1,5.7%,66.0%,12.8%,80.9%,36.5%,43.9%
2023 Wimbledon R64,L vs Tiafoe,0.96,0.73,43.6,2.8,7.1%,62.5%,11.3%,62.3%,29.1%,28.0%
2023 Wimbledon R128,W vs Popyrin,0.97,1.21,50.9,11.8,10.7%,70.7%,13.0%,65.2%,40.2%,39.5%
2019 M25 Oberentfelden R32,L vs Lenz,1.10,0.68,60.5,2.0,3.1%,62.5%,3.3%,66.7%,18.8%,25.9%
2024 (3 matches),,0.97,0.87,45.6,3.1,7.9%,63.6%,7.4%,62.8%,36.5%,29.3%
2023 (7 matches),,1.06,1.11,45.6,3.4,7.1%,63.1%,11.3%,68.6%,36.6%,35.2%
2019 (1 matches),,1.10,0.68,60.5,2.0,3.1%,62.5%,3.3%,66.7%,18.8%,25.9%
Career (11 matches),,1.04,1.03,46.3,3.1,7.1%,63.2%,9.9%,67.0%,35.7%,33.3%
