Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 Stockholm R16,W vs Berrettini,28,21,1.3,17.7%,13.3%,22,15,1.5,16.1%,10.9%,8.0%,8.0%,1.3,16.5%,12.7%
2024 US Open R128,L vs Comesana,30,34,0.9,11.2%,12.7%,23,24,1.0,9.8%,10.3%,6.4%,3.0%,1.1,16.1%,14.2%
2024 Wimbledon R128,L vs Fils,34,33,1.0,15.8%,15.3%,23,27,0.9,12.7%,14.9%,4.4%,6.1%,1.7,18.6%,11.2%
2023 Basel R32,W vs Hassan,20,15,1.3,15.0%,11.3%,16,13,1.2,13.0%,10.6%,9.8%,3.3%,1.4,16.5%,12.0%
2023 US Open R16,L vs Fritz,34,30,1.1,17.9%,15.8%,21,23,0.9,14.2%,15.5%,8.8%,4.7%,1.2,18.4%,15.8%
2023 US Open R32,W vs Bonzi,60,55,1.1,19.8%,18.2%,46,52,0.9,16.9%,19.1%,11.4%,4.8%,1.2,15.8%,13.2%
2023 US Open R64,W vs Tsitsipas,79,40,2.0,21.5%,10.9%,68,34,2.0,21.1%,10.5%,14.9%,5.3%,1.7,19.3%,11.4%
2023 US Open R128,W vs Popyrin,49,29,1.7,20.4%,12.1%,40,25,1.6,19.3%,12.1%,14.0%,5.3%,0.9,17.1%,19.2%
2023 Wimbledon R64,L vs Tiafoe,35,28,1.3,16.4%,13.1%,25,24,1.0,14.5%,14.0%,8.7%,4.7%,2.1,22.4%,10.7%
2023 Wimbledon R128,W vs Popyrin,64,37,1.7,21.2%,12.3%,47,31,1.5,18.9%,12.4%,12.0%,6.4%,1.6,20.5%,12.9%
2022 NextGen Finals SF,L vs Lehecka,27,16,1.7,20.6%,12.2%,25,16,1.6,20.0%,12.8%,15.2%,2.4%,3.3,19.8%,6.1%
2021 Stuttgart R16,W vs Hurkacz,31,27,1.1,18.6%,16.2%,24,22,1.1,16.8%,15.4%,10.5%,6.3%,1.2,14.4%,12.0%
Career (12 matches),,491,365,1.3,18.3%,13.6%,380,306,1.2,16.4%,13.2%,10.6%,5.1%,1.4,18.1%,12.9%
