Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
3,Pierre Hugues Herbert [FRA],2,1,66.7%,1,0,1,0.0%,2022,2025,3,1.24,11.9%,0.9%,55.0%,77.5%,60.2%,69.7%,37.6%,55.6%,40.0%
3,Botic Van De Zandschulp [NED],1,2,33.3%,1,1,0,100.0%,2022,2024,3,0.93,10.3%,4.7%,53.3%,73.7%,53.0%,64.0%,33.6%,68.4%,18.8%
3,Arthur Fils [FRA],1,2,33.3%,2,2,0,100.0%,2023,2024,3,0.89,9.8%,4.9%,61.1%,75.9%,47.6%,64.9%,31.2%,65.2%,20.0%
3,Leandro Riedi [SUI],0,3,0.0%,2,0,2,0.0%,2020,2024,1,0.72,8.7%,5.8%,58.0%,77.5%,37.9%,60.9%,28.2%,75.0%,0.0%
3,Henri Laaksonen [SUI],1,2,33.3%,2,1,1,50.0%,2021,2023,3,1.02,6.9%,6.9%,52.1%,74.0%,56.5%,65.6%,34.9%,66.7%,40.9%
3,Tim Van Rijthoven [NED],3,0,100.0%,1,1,0,100.0%,2021,2022,3,1.38,13.4%,2.2%,63.4%,82.4%,65.9%,76.3%,32.6%,40.0%,33.3%
3,Jurij Rodionov [AUT],2,1,66.7%,1,1,0,100.0%,2021,2022,3,0.91,10.7%,7.4%,55.7%,72.2%,47.5%,61.3%,35.2%,60.0%,47.1%
2,Daniel Masur [GER],2,0,100.0%,1,0,1,0.0%,2021,2026,2,1.36,14.7%,2.1%,63.6%,84.6%,53.8%,73.4%,36.3%,83.3%,40.0%
2,Alejandro Moro Canas [ESP],2,0,100.0%,0,0,0,-,2023,2026,2,1.35,7.0%,1.4%,60.6%,72.1%,57.1%,66.2%,45.7%,57.1%,45.0%
2,David Jorda Sanchis [ESP],2,0,100.0%,0,0,0,-,2019,2025,1,3.62,14.6%,0.0%,51.2%,100.0%,75.0%,87.8%,44.2%,0,75.0%
2,Marko Topo [GER],0,2,0.0%,2,1,1,50.0%,2025,2025,2,0.80,6.7%,3.4%,53.0%,64.6%,62.9%,63.8%,29.0%,66.7%,14.3%
2,Casper Ruud [NOR],1,1,50.0%,2,1,1,50.0%,2023,2025,2,1.15,12.5%,3.1%,59.4%,81.1%,55.4%,70.6%,33.7%,70.0%,14.3%
2,Emilio Nava [USA],2,0,100.0%,1,1,0,100.0%,2022,2025,2,0.86,6.9%,3.1%,62.5%,81.0%,53.3%,70.6%,25.2%,80.0%,50.0%
2,Kimmer Coppejans [BEL],1,1,50.0%,0,0,0,-,2025,2025,2,0.94,5.2%,3.4%,49.1%,64.9%,47.5%,56.0%,41.1%,50.0%,31.3%
2,Kyrian Jacquet [FRA],1,1,50.0%,0,0,0,-,2022,2025,2,0.94,7.0%,5.0%,51.0%,68.6%,48.0%,58.5%,39.1%,77.4%,38.5%
