Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,5,1,4,20.0%,2-10,16.7%,54-70,43.5%,0-3,0.0%,4,74.0%,14.3%,10.2%,2.3%,55.1%,72.6%,50.4%,62.6%,31.7%,47.5%,0.85,R16 (Gstaad)
2024,12,4,8,33.3%,10-19,34.5%,130-159,45.0%,1-3,25.0%,12,81.4%,10.3%,12.4%,4.6%,55.9%,77.9%,48.2%,64.8%,32.8%,47.8%,0.93,QF (Stockholm)
2023,19,8,11,42.1%,23-29,44.2%,247-270,47.8%,7-5,58.3%,19,80.0%,15.0%,9.0%,3.3%,56.2%,75.4%,50.8%,64.7%,34.8%,49.4%,0.98,SF (NextGen Finals)
2022,12,7,5,58.3%,16-13,55.2%,141-142,49.8%,5-3,62.5%,12,85.9%,13.3%,12.9%,3.3%,60.1%,78.5%,52.4%,68.1%,32.5%,50.1%,1.02,SF (NextGen Finals)
2021,8,5,3,62.5%,12-6,66.7%,104-94,52.5%,6-1,85.7%,8,82.3%,20.0%,12.5%,2.8%,57.8%,76.4%,51.6%,65.9%,37.1%,51.4%,1.09,QF (2x)
Career,56,25,31,44.6%,63-77,45.0%,676-735,47.9%,19-15,55.9%,55,81.4%,14.3%,11.0%,3.4%,57.2%,76.5%,50.7%,65.5%,34.0%,49.3%,0.98,
