Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,80,49,31,61.3%,105-74,58.7%,918-860,51.6%,17-10,63.0%,79,81.2%,21.6%,11.4%,4.7%,57.4%,74.7%,51.1%,64.6%,37.1%,50.8%,1.05
Clay,32,16,16,50.0%,40-36,52.6%,393-370,51.5%,6-7,46.2%,32,80.8%,22.0%,9.0%,3.6%,54.4%,72.6%,53.3%,63.8%,37.2%,50.5%,1.03
Grass,8,3,5,37.5%,7-10,41.2%,91-89,50.6%,1-4,20.0%,8,84.1%,20.9%,11.3%,3.4%,60.6%,74.9%,46.4%,63.6%,36.0%,50.0%,0.99
Carpet,2,1,1,50.0%,3-1,75.0%,23-21,52.3%,2-0,100.0%,2,78.3%,16.7%,14.4%,5.0%,51.1%,77.5%,57.4%,67.6%,34.0%,50.3%,1.05
Finals,6,5,1,83.3%,10-3,76.9%,74-52,58.7%,2-0,100.0%,6,92.1%,23.0%,11.7%,3.7%,56.9%,76.8%,59.5%,69.3%,38.7%,53.5%,1.26
Semi-finals,10,6,4,60.0%,14-10,58.3%,119-119,50.0%,3-1,75.0%,10,74.6%,23.7%,13.3%,5.2%,52.6%,75.5%,47.2%,62.1%,39.7%,50.5%,1.05
Quarter-finals,18,10,8,55.6%,19-16,54.3%,181-167,52.0%,2-3,40.0%,17,81.1%,22.3%,11.1%,4.4%,55.5%,74.5%,52.1%,64.5%,36.6%,50.4%,1.03
vs Righties,104,59,45,56.7%,133-102,56.6%,1221-1137,51.8%,22-19,53.7%,103,82.0%,21.4%,10.6%,4.2%,56.6%,74.2%,52.0%,64.6%,36.9%,50.7%,1.04
vs Lefties,15,9,6,60.0%,18-15,54.5%,161-159,50.3%,3-1,75.0%,15,78.5%,21.3%,12.0%,4.9%,56.9%,75.2%,48.4%,63.6%,37.5%,50.4%,1.03
