Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Almaty CH R16,L vs Giustino,0.88,0.50,35.5,2.0,-,55.6%,-,37.5%,38.1%,21.1%
2019 Sarasota CH R32,L vs Laaksonen,0.81,0.72,52.3,3.4,8.6%,62.9%,2.9%,58.8%,38.2%,31.3%
2019 Sarasota CH R64,W vs Kwiatkowski,1.15,1.29,69.8,5.6,3.9%,68.6%,0.0%,56.5%,37.8%,45.5%
2019 Houston R16,L vs Thompson,0.91,0.88,70.3,48.9,7.1%,71.4%,0.0%,55.1%,30.9%,39.6%
2019 Houston R32,W vs Klahn,1.25,1.56,53.6,2.2,6.3%,75.0%,0.0%,72.4%,41.2%,24.2%
2019 Houston Q2,W vs Eubanks,1.18,1.83,41.5,2.2,3.4%,69.0%,0.0%,79.2%,43.3%,38.5%
2019 Houston Q1,W vs Ward,1.30,1.50,44.7,2.1,2.9%,79.4%,3.1%,59.4%,25.0%,46.4%
2019 Monterrey CH R16,L vs Young,0.87,0.76,59.4,2.5,2.9%,57.1%,0.0%,48.5%,38.2%,43.8%
2019 Monterrey CH R32,W vs Quiroz,1.24,1.41,67.4,4.7,0.0%,66.7%,2.3%,77.3%,37.9%,25.5%
2019 Monterrey CH R64,W vs Cid,1.32,1.45,51.3,2.4,7.9%,60.5%,2.9%,76.5%,25.0%,46.4%
2019 Indian Wells CH R16,L vs Evans,0.80,0.43,31.2,2.0,4.5%,59.1%,0.0%,33.3%,23.1%,34.8%
2019 Indian Wells CH R32,W vs Donaldson,1.10,1.27,61.9,2.3,0.0%,54.1%,6.1%,78.8%,37.2%,42.5%
2019 Cuernavaca CH R16,L vs Diez,1.00,0.68,43.6,4.6,10.5%,50.0%,3.1%,53.1%,36.1%,29.4%
2019 Cuernavaca CH R32,W vs Redlicki,1.24,1.51,50.6,2.2,12.1%,75.8%,9.7%,61.3%,43.3%,32.1%
2019 Newport Beach CH R32,L vs Jung,0.83,0.87,76.9,2.8,2.3%,65.1%,5.0%,65.0%,38.9%,34.6%
2019 Newport Beach CH R64,W vs Marcora,1.20,1.41,54.8,2.1,0.0%,69.6%,0.0%,65.0%,42.5%,33.3%
2019 Columbus CH R16,L vs Griekspoor,0.93,0.69,51.6,2.0,0.0%,50.0%,0.0%,42.9%,42.9%,36.4%
2019 Columbus CH R32,W vs King,1.06,1.60,54.6,2.2,7.1%,71.4%,12.0%,76.0%,40.5%,39.4%
2018 Guayaquil CH SF,L vs Andreozzi,0.94,0.84,69.9,2.3,7.7%,61.5%,2.6%,50.0%,40.0%,38.9%
2018 Guayaquil CH QF,W vs Londero,1.15,1.09,99.6,6.2,9.4%,64.1%,11.7%,56.7%,42.2%,32.1%
2019 (18 matches),,1.06,1.05,56.5,2.7,4.5%,65.0%,2.6%,61.6%,36.8%,36.0%
2018 (19 matches),,1.01,0.95,62.5,3.0,6.9%,64.3%,4.5%,61.3%,35.9%,33.9%
2017 (27 matches),,1.04,0.99,50.8,2.7,4.0%,62.0%,3.9%,59.9%,38.8%,35.4%
2016 (52 matches),,1.00,1.11,53.6,2.8,6.4%,64.6%,4.7%,62.8%,39.5%,41.2%
2015 (19 matches),,0.94,0.92,47.2,2.7,5.3%,64.1%,2.5%,60.7%,36.0%,37.5%
Career (278 matches),,1.02,1.02,53.2,2.7,5.8%,63.3%,4.3%,61.7%,37.5%,37.3%
