Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,1,0,1,0.0%,1-2,33.3%,12-18,40.0%,1-0,100.0%,1,57.1%,13.3%,3.6%,3.6%,57.7%,67.2%,42.6%,56.8%,30.5%,45.6%,0.71,
2019,5,2,3,40.0%,7-7,50.0%,67-68,49.6%,0-1,0.0%,5,74.6%,25.4%,2.8%,2.6%,68.2%,66.9%,48.1%,60.9%,36.6%,48.9%,0.94,R16 (Houston)
2018,4,1,3,25.0%,1-9,10.0%,30-61,33.0%,1-0,100.0%,4,53.2%,12.0%,4.4%,0.3%,64.2%,59.7%,44.3%,54.2%,34.9%,44.7%,0.76,
2017,17,6,11,35.3%,19-33,36.5%,232-269,46.3%,3-4,42.9%,17,73.0%,19.3%,4.8%,3.7%,61.0%,70.0%,44.9%,60.2%,34.5%,47.7%,0.87,R16 (2x)
2016,23,9,14,39.1%,26-32,44.8%,285-305,48.3%,6-3,66.7%,23,75.3%,20.9%,5.5%,2.1%,59.6%,69.6%,49.5%,61.5%,36.9%,49.3%,0.96,QF (Los Cabos)
2015,51,23,28,45.1%,55-69,44.4%,564-607,48.2%,7-9,43.8%,46,75.7%,21.6%,3.7%,1.9%,69.0%,67.1%,49.5%,61.6%,36.8%,49.2%,0.96,SF (2x)
2014,57,29,28,50.9%,69-71,49.3%,687-676,50.4%,12-11,52.2%,54,77.8%,23.4%,4.9%,1.9%,63.4%,69.9%,50.0%,62.6%,37.5%,50.2%,1.00,F (Barcelona)
2013,41,16,25,39.0%,44-65,40.4%,503-549,47.8%,3-7,30.0%,38,77.4%,18.6%,5.3%,2.3%,63.3%,68.5%,51.0%,62.1%,35.2%,48.6%,0.93,QF (3x)
2012,43,21,22,48.8%,57-54,51.4%,537-518,50.9%,6-5,54.5%,39,79.8%,20.3%,3.5%,1.2%,66.3%,67.4%,53.3%,62.7%,35.5%,49.4%,0.95,SF (Acapulco)
2011,58,31,27,53.4%,76-71,51.7%,721-703,50.6%,8-11,42.1%,55,76.3%,24.4%,4.6%,1.6%,63.4%,67.8%,50.9%,61.6%,37.8%,50.0%,0.98,F (Santiago)
2010,44,20,24,45.5%,55-60,47.8%,569-574,49.8%,5-12,29.4%,40,80.1%,18.5%,6.2%,2.1%,61.8%,69.7%,52.8%,63.3%,36.0%,49.5%,0.98,QF (2x)
2009,5,1,4,20.0%,6-10,37.5%,77-89,46.4%,2-2,50.0%,3,74.4%,10.6%,4.4%,0.9%,56.7%,64.1%,54.3%,59.9%,31.4%,46.3%,0.78,
2008,13,4,9,30.8%,15-22,40.5%,183-196,48.3%,3-6,33.3%,9,72.7%,18.1%,5.8%,2.0%,58.3%,64.2%,55.5%,60.5%,34.9%,47.4%,0.89,R16 (Vienna)
2007,6,1,5,16.7%,5-12,29.4%,79-93,45.9%,1-3,25.0%,4,71.4%,19.3%,4.2%,3.0%,58.0%,65.7%,47.3%,58.0%,35.2%,46.9%,0.84,
2006,4,3,1,75.0%,9-5,64.3%,87-69,55.8%,2-3,40.0%,0,,,,,,,,,,,,
Career,372,167,205,44.9%,445-522,46.0%,4633-4795,49.1%,60-77,43.8%,338,76.6%,21.0%,4.7%,2.0%,63.6%,68.2%,50.6%,61.8%,36.3%,49.2%,0.95,
