Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Indian Wells R32,L vs Muchova,0.97,0.43,40.4,2.1,0.0%,48.4%,0.0%,41.4%,26.3%,22.2%
2026 Indian Wells R64,W vs Zheng,1.16,1.29,59.2,2.8,2.7%,70.3%,0.0%,50.0%,41.7%,47.1%
2026 Dubai R32,W vs Zakharova,1.04,1.26,54.8,2.2,0.0%,69.2%,4.3%,59.6%,39.5%,46.2%
2025 Montreal R64,L vs Muchova,0.86,0.78,55.7,3.7,2.7%,56.8%,0.0%,58.8%,45.2%,31.7%
2025 Rome R128,W vs Grant,1.09,1.12,72.4,29.2,0.0%,49.1%,2.0%,58.0%,46.6%,49.1%
2024 W50 Trnava QF,W vs Toth,1.01,1.52,43.0,2.3,3.7%,59.3%,0.0%,60.0%,53.3%,67.9%
2026 (3 matches),,1.07,1.02,53.0,2.3,0.8%,64.2%,1.8%,51.8%,37.8%,41.8%
2025 (2 matches),,1.00,0.97,65.5,6.6,1.1%,52.2%,1.2%,58.3%,46.0%,41.7%
2024 (1 matches),,1.01,1.52,43.0,2.3,3.7%,59.3%,0.0%,60.0%,53.3%,67.9%
Career (6 matches),,1.04,1.07,56.9,3.0,1.3%,59.0%,1.4%,55.2%,43.4%,45.1%
