Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Indian Wells R32,L vs Muchova,0% (0/7),- (0/0),0/4,75% (6/8),17% (1/6),0/0,0/0,0/1,0/0,0/1
2026 Indian Wells R64,W vs Zheng,45% (5/11),80% (4/5),1/2,36% (4/11),50% (2/4),2/2,0/1,0/0,0/1,0/0
2026 Dubai R32,W vs Zakharova,42% (5/12),100% (5/5),1/1,36% (5/14),80% (4/5),5/5,2/2,2/2,1/1,0/0
2025 Montreal R64,L vs Muchova,25% (3/12),67% (2/3),0/4,42% (5/12),20% (1/5),1/2,0/1,1/1,0/0,1/1
2025 Rome R128,W vs Grant,67% (10/15),70% (7/10),3/5,67% (10/15),40% (4/10),3/5,0/0,1/2,0/0,1/1
2024 W50 Trnava QF,W vs Toth,88% (7/8),86% (6/7),2/3,44% (4/9),25% (1/4),3/5,1/1,0/0,1/1,0/0
2026 (3 matches),,33.3%,90.0%,28.6%,45.5%,46.7%,100.0%,66.7%,66.7%,50.0%,0.0%
2025 (2 matches),,48.1%,69.2%,33.3%,55.6%,33.3%,57.1%,0.0%,66.7%,-,100.0%
2024 (1 matches),,87.5%,85.7%,66.7%,44.4%,25.0%,60.0%,100.0%,-,100.0%,-
Career (6 matches),,46.2%,80.0%,36.8%,49.3%,38.2%,73.7%,60.0%,66.7%,66.7%,66.7%
